# BUSCO version is: 5.4.3 
# The lineage dataset is:  (Creation date: 2020-09-10, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
17694at71240	Duplicated	chr07_4	42282690	42285713	+	1435.7	790
17804at71240	Duplicated	chr04_1	28426860	28429388	+	1128.4	708
17804at71240	Duplicated	chr04_2	22012661	22015189	+	1138.7	708
17804at71240	Duplicated	chr04_3	26072450	26074978	+	1138.7	708
17804at71240	Duplicated	chr04_4	27457621	27460149	+	1137.8	708
18099at71240	Duplicated	chr08_1	16879588	16889803	+	1021.5	589
18099at71240	Duplicated	chr08_3	17946095	17958551	+	1019.1	588
18197at71240	Duplicated	chr08_0	10872443	10874971	+	1314.0	659
18197at71240	Duplicated	chr08_2	13216102	13218630	-	1313.4	659
18197at71240	Duplicated	chr08_4	13527875	13530403	+	1314.4	659
18261at71240	Duplicated	chr07_2	1204519	1215051	+	1185.5	658
18261at71240	Duplicated	chr07_3	1596538	1607053	+	1161.1	658
18261at71240	Duplicated	chr07_4	272839	283295	+	1183.0	658
18383at71240	Duplicated	chr04_1	6738710	6741265	-	1062.6	681
18383at71240	Duplicated	chr04_2	4866673	4869228	-	1062.8	681
18383at71240	Duplicated	chr04_3	5213153	5215708	-	1060.1	681
18383at71240	Duplicated	chr04_4	5656954	5659509	-	1060.0	681
18397at71240	Duplicated	chr12_0	13708744	13710936	-	1272.9	639
18397at71240	Duplicated	chr12_2	40110685	40112877	-	1272.0	639
18397at71240	Duplicated	chr12_3	44452025	44454217	-	1272.5	639
18462at71240	Complete	chr07_1	1119229	1121856	-	1278.7	712
18560at71240	Duplicated	chr08_1	13235658	13250098	+	1441.9	709
18560at71240	Duplicated	chr08_2	39934247	39949435	+	1464.0	712
18560at71240	Duplicated	chr08_3	14970686	14985874	+	1464.0	712
18560at71240	Duplicated	chr08_4	38886720	38901160	+	1441.9	709
18602at71240	Duplicated	chr01_0	31293824	31297968	+	357.8	453
18602at71240	Duplicated	chr01_2	65810747	65814891	+	358.4	424
18672at71240	Duplicated	chr04_1	22722855	22734644	+	1241.3	1067
18672at71240	Duplicated	chr04_2	12548216	12559529	+	1237.4	1065
18672at71240	Duplicated	chr04_3	16489861	16503448	+	1227.4	1067
18677at71240	Duplicated	chr08_0	18759497	18762561	+	911.1	615
18677at71240	Duplicated	chr08_1	23029985	23033049	+	911.1	615
18677at71240	Duplicated	chr08_2	46677375	46680439	+	911.1	615
18677at71240	Duplicated	chr08_3	21844428	21847490	+	927.1	613
18699at71240	Duplicated	chr07_1	28863950	28865812	+	865.4	473
18699at71240	Duplicated	chr07_2	24382629	24384491	+	866.4	473
18699at71240	Duplicated	chr07_3	42206589	42208451	+	866.6	473
18699at71240	Duplicated	chr07_4	46755982	46757844	+	868.0	473
18703at71240	Duplicated	chr01_0	35490835	35500333	+	1036.0	823
18703at71240	Duplicated	chr01_3	56094627	56104097	+	1036.8	823
18728at71240	Duplicated	chr03_1	28042297	28061093	+	1007.9	573
18728at71240	Duplicated	chr03_3	40022806	40035657	+	1004.6	572
18728at71240	Duplicated	chr03_4	17258866	17272260	+	1011.1	573
18733at71240	Duplicated	chr01_0	34199129	34213207	+	978.1	639
18733at71240	Duplicated	chr01_3	50385912	50400253	+	967.4	635
18733at71240	Duplicated	chr01_4	60181403	60195365	+	977.5	638
18791at71240	Duplicated	chr02_1	25397482	25409135	-	1285.9	755
18791at71240	Duplicated	chr02_2	33074104	33085857	-	1284.6	754
18791at71240	Duplicated	chr02_3	32524849	32529888	-	1291.5	755
18791at71240	Duplicated	chr02_4	28588168	28593207	-	1291.5	755
18835at71240	Duplicated	chr03_3	44203182	44205212	-	1070.2	581
18835at71240	Duplicated	chr03_4	20848250	20850280	-	1065.4	581
19004at71240	Duplicated	chr03_2	14568197	14586163	+	699.7	470
19004at71240	Duplicated	chr03_3	28699946	28717974	+	720.9	470
19004at71240	Duplicated	chr03_4	8762950	8781517	+	719.6	471
19023at71240	Duplicated	chr11_0	1214975	1220671	+	1279.2	624
19023at71240	Duplicated	chr11_1	757074	762685	+	1280.9	624
19023at71240	Duplicated	chr11_3	1125440	1130920	+	1279.1	624
19155at71240	Duplicated	chr08_1	23498426	23514803	-	1029.0	549
19155at71240	Duplicated	chr08_2	47176055	47188000	-	1038.1	549
19175at71240	Duplicated	chr03_1	1308814	1317862	-	1088.8	612
19175at71240	Duplicated	chr03_2	1308814	1317862	-	1088.8	612
19175at71240	Duplicated	chr03_3	1586478	1594413	-	1134.1	610
19175at71240	Duplicated	chr03_3	3664324	3672357	-	1090.9	612
19245at71240	Duplicated	chr01_1	53395316	53414492	+	1006.9	565
19245at71240	Duplicated	chr01_2	69731548	69750724	+	1006.9	565
19245at71240	Duplicated	chr01_3	47381689	47405854	+	1005.3	575
19245at71240	Duplicated	chr01_4	58024332	58047930	+	957.3	575
19271at71240	Duplicated	chr11_0	27182793	27196480	+	1133.1	802
19271at71240	Duplicated	chr11_1	27870030	27883717	+	1133.1	802
19271at71240	Duplicated	chr11_3	37118561	37135871	+	1213.2	909
19271at71240	Duplicated	chr11_4	26504877	26518564	+	1133.1	802
19360at71240	Duplicated	chr01_1	43061430	43067358	-	1285.0	636
19360at71240	Duplicated	chr01_3	40125448	40130166	-	1248.9	606
19360at71240	Duplicated	chr01_4	49327488	49333394	-	1305.8	636
19410at71240	Duplicated	chr02_1	4293244	4295989	-	1064.4	593
19410at71240	Duplicated	chr02_2	9702211	9704956	-	1059.4	593
19410at71240	Duplicated	chr02_3	9799109	9801854	-	1060.2	593
19410at71240	Duplicated	chr02_4	7489816	7492561	-	1062.2	593
19429at71240	Duplicated	chr05_1	20045180	20064454	+	1022.7	650
19429at71240	Duplicated	chr05_2	18702408	18721216	+	1021.4	650
19429at71240	Duplicated	chr05_3	20007521	20025760	+	983.0	653
19429at71240	Duplicated	chr05_4	16968709	16986914	+	992.8	640
19625at71240	Duplicated	chr11_1	27014682	27020848	-	1255.9	643
19625at71240	Duplicated	chr11_2	19451688	19457855	-	1259.8	643
19625at71240	Duplicated	chr11_3	35754094	35760640	-	1223.6	643
19625at71240	Duplicated	chr11_4	25757026	25763180	-	1260.9	643
19695at71240	Duplicated	chr09_0	26755579	26819942	+	982.6	599
19695at71240	Duplicated	chr09_3	30618920	30681584	+	982.6	599
19695at71240	Duplicated	chr09_4	21574508	21637827	+	982.6	599
19725at71240	Duplicated	chr07_1	29114204	29121425	-	1050.8	555
19725at71240	Duplicated	chr07_2	24629567	24636841	-	1048.4	544
19725at71240	Duplicated	chr07_3	42449215	42456409	-	1041.0	551
19725at71240	Duplicated	chr07_4	47005007	47012229	-	1050.6	556
19728at71240	Duplicated	chr11_1	25338920	25349490	-	1251.1	635
19728at71240	Duplicated	chr11_2	18836921	18847485	-	1245.0	635
19728at71240	Duplicated	chr11_3	34518218	34528721	-	1240.4	635
19728at71240	Duplicated	chr11_4	24801322	24811718	-	1245.5	635
19733at71240	Duplicated	chr04_1	28726700	28738431	-	1121.9	585
19733at71240	Duplicated	chr04_2	22297724	22309457	-	1121.4	585
19733at71240	Duplicated	chr04_2	22394149	22405880	-	1127.7	585
19733at71240	Duplicated	chr04_3	26357513	26369246	-	1121.4	585
19733at71240	Duplicated	chr04_4	27787090	27798820	-	1048.8	585
19747at71240	Duplicated	chr02_2	41454837	41460158	-	1059.5	701
19747at71240	Duplicated	chr02_3	41391874	41397197	-	1057.9	702
19748at71240	Complete	chr01_2	65710933	65713017	+	1150.9	600
19822at71240	Duplicated	chr08_2	37410406	37421188	+	1128.3	584
19822at71240	Duplicated	chr08_3	12380800	12399946	+	1119.0	584
19833at71240	Duplicated	chr04_1	29822757	29827487	-	1038.0	587
19833at71240	Duplicated	chr04_2	23320576	23325301	-	1036.8	587
19833at71240	Duplicated	chr04_3	27379433	27384158	-	1036.8	587
19833at71240	Duplicated	chr04_4	28735322	28739926	-	1037.5	587
19871at71240	Duplicated	chr02_3	36026322	36034353	-	1259.7	649
19871at71240	Duplicated	chr08_1	25572596	25580605	+	1119.0	644
19871at71240	Duplicated	chr08_2	48443876	48451918	+	1259.3	649
19978at71240	Duplicated	chr01_1	48427890	48439885	-	1204.9	652
19978at71240	Duplicated	chr01_2	63326072	63338637	-	1205.0	652
19978at71240	Duplicated	chr01_3	43378711	43391276	-	1205.0	652
19978at71240	Duplicated	chr01_4	53964575	53976570	-	1204.9	652
20140at71240	Duplicated	chr03_1	31254440	31271871	+	1022.6	594
20140at71240	Duplicated	chr03_2	26796247	26813653	+	1128.4	633
20140at71240	Duplicated	chr03_3	43089888	43107335	+	1035.9	606
20140at71240	Duplicated	chr03_4	19744341	19761594	+	1029.3	600
20162at71240	Duplicated	chr09_1	21256643	21267726	+	1181.5	638
20162at71240	Duplicated	chr09_3	56200224	56211075	+	1068.0	604
20162at71240	Duplicated	chr09_3	56629788	56700736	+	1112.2	633
20162at71240	Duplicated	chr09_4	46971013	46982112	+	1179.7	638
20228at71240	Duplicated	chr09_0	34096913	34103270	+	1371.4	710
20228at71240	Duplicated	chr09_2	24395925	24401884	+	1370.5	710
20228at71240	Duplicated	chr09_3	52363071	52368948	+	1369.3	710
20541at71240	Duplicated	chr09_2	24989820	24992222	-	1339.7	689
20541at71240	Duplicated	chr09_3	52984344	52986746	-	1340.5	690
20658at71240	Duplicated	chr09_0	4115466	4117526	+	1079.2	598
20658at71240	Duplicated	chr09_2	3130639	3132699	+	1081.2	598
20658at71240	Duplicated	chr09_3	1240493	1242553	+	1084.2	598
20658at71240	Duplicated	chr09_4	1567319	1569379	+	1081.2	598
20742at71240	Duplicated	chr02_2	2970012	2995501	+	1026.0	593
20742at71240	Duplicated	chr02_3	4180347	4210286	+	1035.6	593
20742at71240	Duplicated	chr02_4	837357	864660	+	928.9	528
20742at71240	Duplicated	chr12_0	5454194	5484186	+	1036.9	593
20744at71240	Duplicated	chr09_0	624858	626918	-	987.8	600
20744at71240	Duplicated	chr09_2	883700	885760	-	986.8	600
20744at71240	Duplicated	chr09_4	484628	486688	-	986.7	600
20794at71240	Duplicated	chr02_1	22244508	22250400	-	1061.9	542
20794at71240	Duplicated	chr02_2	28866582	28872433	-	1059.4	542
20794at71240	Duplicated	chr02_3	28291377	28297269	-	1061.9	542
20830at71240	Duplicated	chr02_1	37899198	37905891	+	1254.8	760
20830at71240	Duplicated	chr02_2	46082256	46088944	+	1256.9	764
20830at71240	Duplicated	chr02_3	44382019	44388704	+	1250.7	761
20830at71240	Duplicated	chr02_4	35841202	35847900	+	1254.2	765
20853at71240	Duplicated	chr04_0	16479580	16481817	-	944.9	587
20853at71240	Duplicated	chr04_4	14655769	14658006	-	945.5	587
20867at71240	Duplicated	chr01_2	63921523	63927114	-	979.1	593
20867at71240	Duplicated	chr01_3	44006533	44012126	-	979.1	592
20867at71240	Duplicated	chr01_4	54679927	54685044	-	911.0	539
20948at71240	Duplicated	chr09_0	36634643	36647768	-	1069.5	562
20948at71240	Duplicated	chr09_1	24359007	24371804	-	1069.3	562
20948at71240	Duplicated	chr09_3	58566976	58579037	-	1068.4	562
20948at71240	Duplicated	chr09_4	48825085	48837924	-	1067.2	562
21217at71240	Duplicated	chr02_2	2030292	2116746	+	1132.8	808
21217at71240	Duplicated	chr02_3	2752211	2801418	+	1139.3	806
21217at71240	Duplicated	chr02_4	1163246	1219380	-	1136.9	806
21217at71240	Duplicated	chr12_0	3746895	3796119	+	1133.7	806
21302at71240	Duplicated	chr02_1	31008454	31010946	+	1319.9	719
21302at71240	Duplicated	chr02_2	38068640	38071132	+	1319.6	720
21302at71240	Duplicated	chr02_3	38117328	38119820	+	1320.7	720
21329at71240	Duplicated	chr06_2	19987393	19997905	-	957.8	619
21329at71240	Duplicated	chr06_3	24951847	24962021	-	932.9	594
21421at71240	Duplicated	chr07_1	20637737	20644773	+	1119.6	528
21421at71240	Duplicated	chr07_2	17576758	17583798	+	1113.7	528
21421at71240	Duplicated	chr07_3	34805623	34812665	+	1113.9	528
21421at71240	Duplicated	chr07_4	38323818	38330835	+	1113.9	528
21443at71240	Duplicated	chr05_1	40329380	40347835	+	1029.9	653
21443at71240	Duplicated	chr05_2	37115307	37133777	+	1027.9	653
21443at71240	Duplicated	chr05_3	39902740	39918725	+	1020.7	653
21443at71240	Duplicated	chr05_4	34395037	34406649	+	1006.7	649
21443at71240	Duplicated	chr10_0	19691486	19699645	-	1014.5	651
21443at71240	Duplicated	chr10_2	11785702	11793591	-	953.6	651
21443at71240	Duplicated	chr10_4	6556424	6564608	-	976.4	651
21451at71240	Duplicated	chr01_1	3289600	3306600	-	746.5	516
21451at71240	Duplicated	chr01_2	3999692	4016934	-	747.6	514
21451at71240	Duplicated	chr01_3	3859628	3876696	-	745.0	514
21451at71240	Duplicated	chr01_4	3558159	3575614	-	747.6	515
21465at71240	Duplicated	chr11_1	2398853	2401300	+	1133.3	658
21465at71240	Duplicated	chr11_4	3612125	3614572	+	1130.8	658
21622at71240	Duplicated	chr02_1	31997823	31999784	+	1048.9	574
21622at71240	Duplicated	chr02_2	39103550	39105511	+	1049.1	574
21622at71240	Duplicated	chr02_3	39138545	39140506	+	1043.5	574
21622at71240	Duplicated	chr10_4	8963183	8965144	-	1050.0	574
21725at71240	Duplicated	chr01_0	37287487	37289796	-	1056.5	661
21725at71240	Duplicated	chr01_3	57581328	57583637	-	1059.9	663
21873at71240	Duplicated	chr02_1	25969499	26012145	-	1060.6	691
21873at71240	Duplicated	chr02_2	33748227	33761829	-	1059.7	691
21873at71240	Duplicated	chr02_3	33113931	33127785	-	1091.2	662
21921at71240	Complete	chr01_3	58321323	58329284	-	1037.7	541
21992at71240	Duplicated	chr02_1	31877051	31901089	-	1032.7	584
21992at71240	Duplicated	chr02_2	38957666	38987179	-	1035.5	584
21992at71240	Duplicated	chr02_3	38996515	39020858	-	1034.6	584
21992at71240	Duplicated	chr10_4	9087778	9111820	+	1066.7	584
22149at71240	Duplicated	chr03_1	45721518	45724401	-	996.9	565
22149at71240	Duplicated	chr03_2	38951893	38954783	-	985.3	565
22149at71240	Duplicated	chr03_3	57879372	57882262	-	985.3	565
22149at71240	Duplicated	chr03_4	32657464	32660354	-	985.3	565
22154at71240	Complete	chr01_0	32171725	32184575	-	881.9	545
22198at71240	Duplicated	chr09_1	22323704	22339247	+	938.2	674
22198at71240	Duplicated	chr09_4	47840969	47854896	+	1056.1	676
22219at71240	Duplicated	chr02_1	28549447	28557416	-	829.2	537
22219at71240	Duplicated	chr02_2	35912909	35921083	-	883.9	503
22219at71240	Duplicated	chr02_3	35198390	35206562	-	925.7	545
22219at71240	Duplicated	chr02_4	30074535	30082944	-	895.7	537
22243at71240	Duplicated	chr09_1	3483774	3488445	-	1081.5	646
22243at71240	Duplicated	chr09_2	9303491	9340764	-	1162.4	646
22243at71240	Duplicated	chr09_3	7659579	7664257	-	1157.1	645
22243at71240	Duplicated	chr09_4	7169235	7173917	-	1156.8	645
22351at71240	Duplicated	chr03_1	18670825	18684590	+	1053.5	510
22351at71240	Duplicated	chr03_2	16569480	16584677	+	1057.5	510
22351at71240	Duplicated	chr03_3	30652046	30667144	+	1058.5	510
22351at71240	Duplicated	chr03_4	10875312	10890683	+	1057.5	510
22384at71240	Missing
22403at71240	Duplicated	chr10_0	879301	891583	-	794.3	555
22403at71240	Duplicated	chr10_1	734773	747125	-	776.8	543
22403at71240	Duplicated	chr10_2	898663	911006	-	800.5	552
22497at71240	Duplicated	chr03_2	35204340	35219342	+	936.0	700
22497at71240	Duplicated	chr03_3	53725784	53741031	+	917.3	708
22497at71240	Duplicated	chr03_4	30103592	30118550	+	922.3	706
22511at71240	Complete	chr03_1	46618799	46621882	-	1005.1	561
22547at71240	Duplicated	chr05_0	965363	973772	-	1163.3	586
22547at71240	Duplicated	chr05_4	3948879	3957288	-	1163.3	586
22621at71240	Duplicated	chr01_2	16698363	16719229	-	1126.5	566
22621at71240	Duplicated	chr01_4	10609359	10627559	+	1147.9	586
22621at71240	Duplicated	chr03_0	6379774	6397520	+	1147.9	586
22621at71240	Duplicated	chr03_1	37900412	37918158	-	1147.9	586
22630at71240	Duplicated	chr04_1	23399536	23401590	+	942.1	598
22630at71240	Duplicated	chr04_2	16752582	16754636	+	940.5	616
22630at71240	Duplicated	chr04_3	21200830	21202884	+	940.1	573
22630at71240	Duplicated	chr04_4	21672653	21674707	+	940.3	573
22632at71240	Duplicated	chr08_1	10022196	10042126	-	976.3	577
22632at71240	Duplicated	chr08_2	36693649	36710776	-	895.7	570
22632at71240	Duplicated	chr08_3	11449839	11469769	-	976.3	577
22632at71240	Duplicated	chr08_4	35317580	35338740	-	929.6	570
22754at71240	Duplicated	chr08_2	37200527	37210337	+	875.9	485
22754at71240	Duplicated	chr08_3	11935419	11944342	+	881.7	484
22754at71240	Duplicated	chr08_4	35722438	35729808	+	881.2	484
22813at71240	Duplicated	chr08_1	17042923	17046049	+	1168.3	603
22813at71240	Duplicated	chr08_3	18138423	18141545	+	1168.1	603
22813at71240	Duplicated	chr08_4	42086403	42089785	+	1169.9	603
22844at71240	Duplicated	chr11_1	2535370	2540306	-	982.7	585
22844at71240	Duplicated	chr11_2	1553409	1559887	-	987.7	587
22844at71240	Duplicated	chr11_3	2538553	2545109	-	980.5	586
22844at71240	Duplicated	chr11_4	3815821	3820756	-	982.4	586
22901at71240	Duplicated	chr05_1	12515347	12525246	+	1122.0	668
22901at71240	Duplicated	chr05_2	11106603	11115875	+	1089.1	687
22901at71240	Duplicated	chr05_3	11479845	11489155	+	1000.5	650
22901at71240	Duplicated	chr05_4	8741676	8750979	+	1072.8	681
22952at71240	Duplicated	chr06_1	14756222	14768005	+	1012.1	573
22952at71240	Duplicated	chr06_2	38165548	38182343	+	1066.0	600
22952at71240	Duplicated	chr06_3	31800869	31812646	+	1014.4	573
22952at71240	Duplicated	chr06_4	21229096	21240879	+	1012.1	573
22981at71240	Duplicated	chr03_0	7203271	7218287	-	1319.4	872
22981at71240	Duplicated	chr03_1	37079645	37094661	+	1319.4	872
22981at71240	Duplicated	chr03_3	44165601	44181392	-	1325.7	879
22981at71240	Duplicated	chr03_4	20808472	20824283	-	1331.2	870
23003at71240	Duplicated	chr02_1	20047989	20052852	-	819.5	596
23003at71240	Duplicated	chr02_2	26044992	26049798	-	834.7	579
23003at71240	Duplicated	chr02_3	25241873	25246533	-	814.2	590
23003at71240	Duplicated	chr02_4	23276462	23281001	-	887.3	590
23032at71240	Duplicated	chr01_1	45078086	45115610	+	1054.4	571
23032at71240	Duplicated	chr10_0	27299703	27337905	+	1138.1	594
23089at71240	Duplicated	chr12_1	7764607	7774151	-	1035.9	562
23089at71240	Duplicated	chr12_2	42182215	42191789	-	1033.3	564
23089at71240	Duplicated	chr12_3	46059762	46069547	-	1047.3	562
23089at71240	Duplicated	chr12_4	10026101	10035645	-	1035.9	562
23176at71240	Duplicated	chr04_1	5075682	5078009	-	1181.8	633
23176at71240	Duplicated	chr04_2	3617399	3619726	-	1185.2	631
23176at71240	Duplicated	chr04_3	3985928	3988255	-	1186.5	630
23176at71240	Duplicated	chr04_4	4125959	4128286	-	1190.1	633
23194at71240	Duplicated	chr07_0	1346940	1349750	-	1340.2	729
23194at71240	Duplicated	chr07_3	936391	939201	-	1337.3	730
23252at71240	Duplicated	chr01_1	57574945	57577245	+	1057.9	627
23252at71240	Duplicated	chr01_2	75029810	75032110	+	1057.9	627
23252at71240	Duplicated	chr01_3	55175563	55177863	+	1057.3	627
23252at71240	Duplicated	chr01_4	65345141	65347441	+	1061.5	627
23256at71240	Duplicated	chr09_0	34137638	34169362	+	707.6	555
23256at71240	Duplicated	chr09_2	24440415	24451230	+	770.8	561
23256at71240	Duplicated	chr09_2	24459800	24472014	+	711.5	561
23261at71240	Duplicated	chr06_0	1927891	1955851	+	692.9	541
23261at71240	Duplicated	chr09_1	11874950	11895068	-	726.5	541
23261at71240	Duplicated	chr09_2	19823257	19843865	-	725.2	541
23261at71240	Duplicated	chr09_3	45270622	45290752	-	723.8	541
23261at71240	Duplicated	chr09_4	36620837	36640598	-	726.2	541
23397at71240	Duplicated	chr04_1	26503942	26506813	-	983.9	595
23397at71240	Duplicated	chr04_2	19989345	19992234	-	908.4	559
23397at71240	Duplicated	chr04_3	24049134	24052023	-	908.4	559
23397at71240	Duplicated	chr04_4	25474264	25477135	-	983.9	595
23463at71240	Duplicated	chr09_0	5175407	5190112	+	895.6	585
23463at71240	Duplicated	chr09_2	5490094	5504878	+	894.3	582
23463at71240	Duplicated	chr09_3	3690069	3704751	+	895.2	582
23463at71240	Duplicated	chr09_4	3505694	3520399	+	895.6	585
23535at71240	Duplicated	chr01_1	56744198	56753384	+	1079.4	619
23535at71240	Duplicated	chr01_2	74199063	74208249	+	1079.4	619
23535at71240	Duplicated	chr01_3	54399767	54414496	+	1186.2	726
23535at71240	Duplicated	chr01_4	64481611	64503738	+	1189.9	727
23567at71240	Duplicated	chr12_1	14660735	14666334	+	1423.1	910
23567at71240	Duplicated	chr12_2	51138256	51143919	+	1421.3	912
23567at71240	Duplicated	chr12_3	55192982	55198645	+	1421.3	912
23567at71240	Duplicated	chr12_4	18410924	18416521	+	1430.0	915
23603at71240	Duplicated	chr12_1	731079	743519	+	960.2	564
23603at71240	Duplicated	chr12_2	2349329	2362355	+	1021.1	564
23603at71240	Duplicated	chr12_3	1839015	1851529	+	942.8	564
23603at71240	Duplicated	chr12_4	858602	871042	+	960.2	564
23684at71240	Duplicated	chr03_0	9318443	9345709	+	988.2	543
23684at71240	Duplicated	chr03_2	31819858	31844026	+	988.6	540
23684at71240	Duplicated	chr03_3	50116750	50127894	+	1011.3	569
23684at71240	Duplicated	chr03_4	26527393	26554659	+	988.2	543
24184at71240	Duplicated	chr11_1	22292811	22294877	+	961.5	565
24184at71240	Duplicated	chr11_2	15520831	15522897	+	968.0	565
24184at71240	Duplicated	chr11_3	30652012	30654093	+	959.8	565
24184at71240	Duplicated	chr11_4	20988900	20990966	+	961.5	565
24187at71240	Duplicated	chr12_0	622518	624479	+	1085.1	563
24187at71240	Duplicated	chr12_2	3772339	3774300	+	1077.4	563
24187at71240	Duplicated	chr12_3	3241762	3243723	+	1081.4	563
24266at71240	Complete	chr01_3	57254842	57268516	-	1230.2	707
24315at71240	Duplicated	chr09_1	20609505	20611718	+	1064.3	635
24315at71240	Duplicated	chr09_2	28250843	28253056	+	1067.0	633
24315at71240	Duplicated	chr09_3	55158676	55160889	+	1067.0	633
24315at71240	Duplicated	chr09_4	45831013	45833262	+	1060.1	631
24544at71240	Duplicated	chr03_1	44455463	44457502	+	970.3	550
24544at71240	Duplicated	chr03_3	57516426	57518465	+	969.5	550
24608at71240	Duplicated	chr07_3	33016222	33023315	-	1084.1	534
24608at71240	Duplicated	chr11_2	18447669	18454816	+	1079.1	534
24608at71240	Duplicated	chr11_3	34165809	34172956	+	1079.1	534
24749at71240	Duplicated	chr01_1	53065626	53075539	-	1168.5	579
24749at71240	Duplicated	chr01_2	69401858	69411771	-	1168.5	579
24749at71240	Duplicated	chr01_3	47055535	47065496	-	1160.3	579
24749at71240	Duplicated	chr01_4	57719747	57729708	-	1160.3	579
24817at71240	Duplicated	chr01_0	33078450	33080416	-	836.5	493
24817at71240	Duplicated	chr01_3	48540586	48542544	-	830.8	493
24817at71240	Duplicated	chr01_3	49224436	49226399	-	835.4	493
24817at71240	Duplicated	chr01_4	59191701	59193659	-	830.8	493
24846at71240	Duplicated	chr02_1	29811131	29822571	+	951.5	683
24846at71240	Duplicated	chr02_1	30386365	30397406	+	936.3	683
24846at71240	Duplicated	chr02_2	37378970	37390434	+	842.3	634
24846at71240	Duplicated	chr02_3	37583359	37594768	+	941.7	684
24914at71240	Duplicated	chr10_1	1918041	1925108	-	1355.8	713
24914at71240	Duplicated	chr10_3	923262	932729	-	1357.1	713
24914at71240	Duplicated	chr10_4	1135455	1141958	+	1357.1	713
24918at71240	Duplicated	chr05_1	41607040	41609200	+	876.6	610
24918at71240	Duplicated	chr05_1	41651294	41653468	-	906.5	610
24918at71240	Duplicated	chr05_2	38553028	38554966	+	812.5	558
24918at71240	Duplicated	chr05_2	38594597	38596771	-	907.3	610
24918at71240	Duplicated	chr05_3	41426854	41429022	-	909.2	610
24918at71240	Duplicated	chr05_4	45055470	45057638	-	910.5	610
24945at71240	Duplicated	chr04_1	30843416	30851683	-	985.2	650
24945at71240	Duplicated	chr04_4	29688263	29696274	-	986.4	639
25012at71240	Duplicated	chr07_0	16899652	16921459	-	1133.7	574
25012at71240	Duplicated	chr07_1	25640676	25660444	-	1133.7	574
25012at71240	Duplicated	chr07_2	21379328	21398890	-	1133.7	574
25012at71240	Duplicated	chr07_3	39046746	39066809	-	1112.9	579
25012at71240	Duplicated	chr07_4	43349917	43371724	-	1133.7	574
25041at71240	Duplicated	chr02_1	39017042	39027997	-	336.6	328
25041at71240	Duplicated	chr02_2	47212657	47218333	-	329.4	358
25041at71240	Duplicated	chr02_3	45508907	45514673	-	331.4	363
25041at71240	Duplicated	chr02_4	36917574	36923283	-	335.9	385
25047at71240	Duplicated	chr10_0	430344	432833	-	671.0	487
25047at71240	Duplicated	chr10_1	253315	255792	-	681.8	487
25047at71240	Duplicated	chr10_2	346413	348927	-	682.9	487
25197at71240	Duplicated	chr11_1	18149850	18197719	-	1095.1	565
25197at71240	Duplicated	chr11_2	9643863	9692966	-	1095.1	565
25197at71240	Duplicated	chr11_3	26393667	26433940	-	1096.3	565
25197at71240	Duplicated	chr11_4	17905812	17952121	-	1095.1	565
25215at71240	Duplicated	chr01_0	24180059	24182185	+	944.6	559
25215at71240	Duplicated	chr01_1	36701839	36703965	+	944.9	559
25215at71240	Duplicated	chr01_2	53183886	53186006	+	941.1	560
25476at71240	Duplicated	chr01_2	7075197	7094349	-	959.3	583
25476at71240	Duplicated	chr01_3	5906466	5924163	-	954.6	582
25588at71240	Duplicated	chr04_1	6294537	6296663	-	1125.1	605
25588at71240	Duplicated	chr04_2	4507854	4509980	-	1128.9	605
25588at71240	Duplicated	chr04_3	5006515	5008641	-	1125.6	605
25588at71240	Duplicated	chr04_4	5313705	5315831	-	1123.0	605
25631at71240	Duplicated	chr03_1	43708076	43710193	+	817.1	542
25631at71240	Duplicated	chr03_2	37878803	37880920	+	819.4	553
25631at71240	Duplicated	chr03_3	56451255	56453372	+	825.3	552
25772at71240	Duplicated	chr07_1	2407741	2436902	+	935.5	620
25772at71240	Duplicated	chr07_3	2862514	2907886	+	933.5	620
25772at71240	Duplicated	chr07_4	1432118	1456869	+	931.5	620
25868at71240	Duplicated	chr05_1	373014	383460	+	882.7	539
25868at71240	Duplicated	chr05_2	357397	367654	+	883.8	539
25868at71240	Duplicated	chr05_3	711734	722223	+	873.4	537
25868at71240	Duplicated	chr05_4	690607	700656	+	877.9	530
25993at71240	Duplicated	chr03_1	29855966	29875838	-	1030.6	588
25993at71240	Duplicated	chr03_2	25269675	25291951	-	1031.8	588
25993at71240	Duplicated	chr03_3	41826095	41847879	-	1050.1	584
25993at71240	Duplicated	chr03_4	18487981	18507554	-	945.9	560
26001at71240	Duplicated	chr11_0	2125337	2127202	+	935.8	525
26001at71240	Duplicated	chr11_1	4494127	4495992	+	935.8	525
26001at71240	Duplicated	chr11_2	3382204	3384069	+	936.8	525
26135at71240	Duplicated	chr12_0	16486574	16502706	-	675.0	487
26135at71240	Duplicated	chr12_0	18118220	18135380	-	707.5	552
26135at71240	Duplicated	chr12_1	15071741	15083068	-	708.8	538
26170at71240	Duplicated	chr12_2	1647535	1661181	+	1067.8	540
26170at71240	Duplicated	chr12_2	2033741	2040835	+	1118.5	542
26170at71240	Duplicated	chr12_3	1517974	1533174	+	1079.3	540
26183at71240	Complete	chr03_1	45742940	45748251	-	553.5	404
