# BUSCO version is: 5.4.3 
# The lineage dataset is:  (Creation date: 2020-09-10, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
29842at71240	Duplicated	chr02_4	9006004	9013428	+	919.0	480
29956at71240	Duplicated	chr08_2	16055784	16057823	-	1001.5	545
29956at71240	Duplicated	chr08_3	14489577	14491616	-	999.1	545
30030at71240	Duplicated	chr09_1	42150877	42165921	-	966.2	628
30030at71240	Duplicated	chr09_2	8967136	8982258	-	1053.4	675
30030at71240	Duplicated	chr09_3	13454852	13469896	-	966.2	628
30030at71240	Duplicated	chr09_4	15876380	15891449	-	964.0	628
30085at71240	Duplicated	chr12_1	52460571	52473617	+	985.8	500
30085at71240	Duplicated	chr12_2	47418604	47431892	+	997.0	500
30085at71240	Duplicated	chr12_3	44475147	44488261	+	994.8	500
30085at71240	Duplicated	chr12_4	38131968	38145081	+	994.8	500
30335at71240	Complete	chr04_2	18694233	18704646	-	977.0	504
30376at71240	Complete	chr03_4	32195357	32201070	+	978.5	602
30614at71240	Duplicated	chr03_1	14718588	14722303	-	614.8	641
30614at71240	Duplicated	chr03_4	20363247	20366963	-	613.2	643
30785at71240	Complete	chr05_3	13459575	13474151	-	816.1	599
30832at71240	Duplicated	chr04_1	23166737	23184549	-	1053.4	605
30832at71240	Duplicated	chr04_2	26101858	26119669	-	1052.5	605
30832at71240	Duplicated	chr04_3	23713229	23779981	-	1069.8	603
30832at71240	Duplicated	chr04_4	19107421	19125990	-	1076.6	604
30962at71240	Duplicated	chr07_1	39431232	39436970	+	837.9	465
30962at71240	Duplicated	chr07_2	31582326	31587858	+	840.5	465
30962at71240	Duplicated	chr07_4	44967411	44972851	+	839.2	465
31036at71240	Duplicated	chr04_0	22750076	22752112	-	820.4	507
31036at71240	Duplicated	chr04_0	24538764	24540797	-	822.0	507
31054at71240	Missing
31131at71240	Duplicated	chr04_0	17574689	17579584	+	912.0	458
31131at71240	Duplicated	chr04_0	17721442	17726471	-	932.8	458
31131at71240	Duplicated	chr04_0	21534618	21539693	-	928.2	458
31131at71240	Duplicated	chr04_3	17990784	17995790	-	916.4	458
31131at71240	Duplicated	chr08_0	340177	345252	+	928.2	458
31148at71240	Duplicated	chr02_0	14134948	14146947	-	919.0	631
31148at71240	Duplicated	chr02_2	15075751	15085402	-	1012.8	631
31173at71240	Duplicated	chr09_0	22823665	22832468	-	1055.5	607
31173at71240	Duplicated	chr09_1	52207482	52216289	-	1065.7	608
31173at71240	Duplicated	chr09_3	18940410	18949504	-	1038.7	609
31426at71240	Duplicated	chr07_1	43516727	43518985	+	936.2	611
31426at71240	Duplicated	chr07_1	43550400	43552667	+	935.9	611
31426at71240	Duplicated	chr07_3	37041564	37043822	+	937.9	611
31426at71240	Duplicated	chr07_4	46963403	46965661	+	936.2	611
31426at71240	Duplicated	chr07_4	46997076	46999343	+	935.9	611
31489at71240	Duplicated	chr02_0	27331883	27337407	+	889.9	558
31489at71240	Duplicated	chr02_2	27904689	27909792	+	830.4	497
31489at71240	Duplicated	chr02_3	24481728	24486886	+	824.4	497
31507at71240	Duplicated	chr09_2	489020	499910	+	1142.6	657
31507at71240	Duplicated	chr09_3	1353237	1364127	+	1142.6	657
31507at71240	Duplicated	chr09_4	1570693	1579114	+	1141.4	646
31519at71240	Duplicated	chr03_1	16603115	16618011	+	1039.8	659
31519at71240	Duplicated	chr03_3	12440789	12455018	-	1034.9	657
31519at71240	Duplicated	chr03_3	13910334	13929707	-	1041.6	657
31519at71240	Duplicated	chr03_4	22202543	22216855	+	1041.4	657
31618at71240	Duplicated	chr12_1	9476412	9478608	+	1064.7	556
31618at71240	Duplicated	chr12_2	6659530	6661726	+	1064.7	556
31618at71240	Duplicated	chr12_3	9708578	9710782	+	1058.5	556
31618at71240	Duplicated	chr12_4	7233182	7235377	+	1061.7	556
31660at71240	Duplicated	chr02_0	25695151	25697337	-	1040.9	628
31660at71240	Duplicated	chr02_2	26521439	26523470	-	1031.5	629
31660at71240	Duplicated	chr04_0	15757860	15760022	-	1037.8	633
31660at71240	Duplicated	chr04_2	18174504	18176666	-	1041.0	629
31691at71240	Duplicated	chr03_0	28871722	28879406	+	1078.3	490
31691at71240	Duplicated	chr03_4	32266321	32273478	+	1043.9	490
31772at71240	Duplicated	chr03_0	29722070	29728951	-	755.3	464
31772at71240	Duplicated	chr03_4	32608472	32615337	-	756.2	464
31816at71240	Duplicated	chr11_0	8597023	8610128	-	724.9	409
31816at71240	Duplicated	chr11_1	14945792	14958877	-	723.8	385
31816at71240	Duplicated	chr11_4	27877091	27890176	-	723.8	385
31885at71240	Duplicated	chr04_1	27792893	27797618	-	829.9	1108
31885at71240	Duplicated	chr04_2	30210691	30215335	-	834.7	1044
31945at71240	Complete	chr11_4	24783660	24786068	+	1034.7	518
31971at71240	Duplicated	chr01_1	31277947	31290950	+	976.7	503
31971at71240	Duplicated	chr01_2	18282559	18295152	+	976.7	503
31971at71240	Duplicated	chr01_3	16151253	16163846	+	976.7	503
31971at71240	Duplicated	chr01_4	33291486	33303850	+	968.2	508
32201at71240	Duplicated	chr09_1	2082148	2091203	-	1107.2	617
32201at71240	Duplicated	chr09_3	3243093	3252315	-	1101.0	615
32201at71240	Duplicated	chr09_4	3220363	3229333	-	1106.9	617
32276at71240	Duplicated	chr01_1	58580790	58582658	-	903.0	528
32276at71240	Duplicated	chr01_2	41795391	41797259	-	903.0	528
32276at71240	Duplicated	chr01_4	51747301	51749154	-	894.4	529
32378at71240	Duplicated	chr03_0	20594502	20599924	+	820.3	459
32378at71240	Duplicated	chr03_1	23021741	23027140	+	809.7	447
32378at71240	Duplicated	chr03_2	12359187	12364505	+	851.1	441
32378at71240	Duplicated	chr03_3	17980396	17985824	+	819.5	448
32378at71240	Duplicated	chr03_4	26699560	26704878	+	851.1	441
32385at71240	Duplicated	chr07_0	1060391	1071342	-	953.7	465
32385at71240	Duplicated	chr07_0	1473984	1482433	-	960.7	465
32385at71240	Duplicated	chr07_3	798215	807201	-	951.8	465
32385at71240	Duplicated	chr07_4	1166567	1176473	-	952.9	465
32453at71240	Duplicated	chr12_0	13984706	13991524	-	984.2	477
32453at71240	Duplicated	chr12_0	19026828	19033450	+	983.5	477
32453at71240	Duplicated	chr12_1	19997780	20005504	+	976.4	477
32453at71240	Duplicated	chr12_2	36469921	36476539	-	983.5	477
32480at71240	Missing
32508at71240	Duplicated	chr09_0	1632783	1634720	-	947.6	547
32508at71240	Duplicated	chr09_2	1233038	1234975	-	948.9	547
32508at71240	Duplicated	chr09_3	2097255	2099192	-	948.9	547
32626at71240	Duplicated	chr06_1	18686866	18701678	+	646.3	519
32626at71240	Duplicated	chr06_2	12194821	12212821	+	644.1	519
32626at71240	Duplicated	chr06_3	34908564	34923376	+	646.3	519
32626at71240	Duplicated	chr06_4	35292656	35307577	+	640.4	500
32704at71240	Missing
32766at71240	Duplicated	chr09_0	5908291	5910504	-	1067.1	568
32766at71240	Duplicated	chr09_2	3717873	3720086	-	1067.1	568
32766at71240	Duplicated	chr09_3	3828531	3830744	-	1066.2	568
32766at71240	Duplicated	chr09_4	4193938	4196151	-	1067.1	568
32788at71240	Duplicated	chr03_1	15588961	15609331	+	918.2	474
32788at71240	Duplicated	chr03_3	13383308	13405074	-	931.0	474
32788at71240	Duplicated	chr03_3	14866082	14874508	-	953.6	485
32788at71240	Duplicated	chr03_4	21245876	21268278	+	921.5	474
32790at71240	Duplicated	chr11_1	18383078	18387035	+	1025.3	588
32790at71240	Duplicated	chr11_2	23277666	23281574	+	1023.8	588
32790at71240	Duplicated	chr11_3	20282477	20286345	+	1023.4	588
32790at71240	Duplicated	chr11_4	30363529	30367416	+	1023.9	588
32894at71240	Complete	chr01_3	31014976	31020175	+	758.8	454
32909at71240	Complete	chr07_0	16354216	16365265	-	846.4	445
33054at71240	Duplicated	chr07_1	890484	896286	+	1080.5	635
33054at71240	Duplicated	chr07_2	1267543	1273298	+	1085.1	635
33054at71240	Duplicated	chr07_3	2635735	2641334	+	1083.6	635
33054at71240	Duplicated	chr07_4	2094686	2100159	+	1086.3	635
33123at71240	Duplicated	chr03_0	19048670	19051409	-	836.9	535
33123at71240	Duplicated	chr03_1	21535868	21538600	-	842.4	535
33123at71240	Duplicated	chr03_3	17465491	17468039	-	795.3	503
33123at71240	Duplicated	chr03_4	25446408	25449143	-	835.7	535
33163at71240	Duplicated	chr02_1	5233592	5243747	+	857.7	446
33163at71240	Duplicated	chr02_2	11848582	11858725	+	859.3	446
33163at71240	Duplicated	chr02_3	16433797	16452209	+	823.6	446
33163at71240	Duplicated	chr02_4	5358663	5377075	+	823.6	446
33187at71240	Duplicated	chr04_0	189366	198975	+	936.6	483
33187at71240	Duplicated	chr04_0	525983	534121	+	907.0	471
33245at71240	Duplicated	chr02_0	26876415	26878625	+	1129.5	577
33245at71240	Duplicated	chr02_2	27418159	27420369	+	1131.0	577
33245at71240	Duplicated	chr02_3	24001418	24003640	+	1131.6	577
33438at71240	Duplicated	chr04_1	7249772	7256064	-	767.0	552
33438at71240	Duplicated	chr04_2	8160577	8166766	-	760.1	552
33438at71240	Duplicated	chr04_3	10687804	10694014	-	763.5	552
33438at71240	Duplicated	chr04_4	7993227	7999543	-	766.1	552
33442at71240	Duplicated	chr03_1	10203513	10214151	+	1108.5	702
33442at71240	Duplicated	chr03_4	10250911	10261575	+	1112.8	701
33484at71240	Complete	chr07_4	51486545	51488275	-	866.7	469
33490at71240	Duplicated	chr04_1	3089182	3090930	-	926.1	485
33490at71240	Duplicated	chr04_2	4414948	4416696	-	926.1	485
33490at71240	Duplicated	chr04_3	6059335	6061080	-	926.3	485
33490at71240	Duplicated	chr04_4	4414087	4415832	-	927.3	485
33509at71240	Duplicated	chr06_1	17686800	17722336	-	936.0	468
33509at71240	Duplicated	chr06_3	32108804	32146889	-	977.7	470
33509at71240	Duplicated	chr06_4	33338682	33374723	-	979.4	470
33536at71240	Duplicated	chr06_1	19615778	19628498	+	930.8	576
33536at71240	Duplicated	chr06_2	14093322	14103169	+	924.7	576
33536at71240	Duplicated	chr06_3	35837476	35850196	+	930.8	576
33536at71240	Duplicated	chr06_4	36736617	36746401	+	932.8	574
33602at71240	Duplicated	chr04_1	29079963	29086053	+	1194.3	645
33602at71240	Duplicated	chr04_2	31333843	31339935	+	1133.9	645
33602at71240	Duplicated	chr04_3	29298321	29304437	+	1188.0	645
33602at71240	Duplicated	chr04_4	24460479	24466573	+	1182.0	645
33686at71240	Duplicated	chr10_0	440042	449075	-	841.5	723
33686at71240	Duplicated	chr10_1	783001	791804	-	837.4	723
33686at71240	Duplicated	chr10_3	440042	449075	-	841.5	723
33686at71240	Duplicated	chr10_4	822512	831316	-	840.0	737
33716at71240	Duplicated	chr06_0	14005615	14009737	+	1094.4	676
33716at71240	Duplicated	chr06_1	24686732	24690885	+	1074.5	676
33716at71240	Duplicated	chr06_2	19190593	19194741	+	1093.3	679
33716at71240	Duplicated	chr06_4	41692647	41696775	+	1090.4	686
33736at71240	Duplicated	chr06_0	10602142	10614470	-	904.3	470
33736at71240	Duplicated	chr06_1	20703108	20720493	-	797.7	444
33736at71240	Duplicated	chr06_2	15642949	15654557	-	788.3	444
33736at71240	Duplicated	chr06_4	38333042	38345527	-	798.5	444
33746at71240	Duplicated	chr02_0	17085599	17088818	+	819.7	465
33746at71240	Duplicated	chr02_0	18019029	18022259	+	822.0	465
33746at71240	Duplicated	chr02_2	18520058	18523285	+	825.4	465
33746at71240	Duplicated	chr02_4	9277133	9280352	+	819.7	465
33923at71240	Duplicated	chr07_1	33001027	33015245	-	924.5	551
33923at71240	Duplicated	chr07_2	25756297	25770541	-	902.0	553
33923at71240	Duplicated	chr07_3	30724730	30739307	-	804.0	553
33923at71240	Duplicated	chr07_4	39505787	39520013	-	802.6	552
34022at71240	Complete	chr09_1	779081	781378	-	1162.2	630
34031at71240	Duplicated	chr12_1	39155160	39177298	-	1117.3	543
34031at71240	Duplicated	chr12_2	29983609	30005188	+	1132.9	536
34031at71240	Duplicated	chr12_3	37575726	37598724	-	1130.7	536
34031at71240	Duplicated	chr12_4	24812926	24834633	+	1132.9	536
34436at71240	Missing
34491at71240	Duplicated	chr01_1	12550470	12565940	-	938.4	484
34491at71240	Duplicated	chr01_4	18128679	18145133	+	937.4	484
34555at71240	Duplicated	chr09_1	54321706	54336546	-	904.5	536
34555at71240	Duplicated	chr09_1	54599223	54614046	-	894.9	536
34555at71240	Duplicated	chr09_2	18403710	18418404	-	908.4	536
34555at71240	Duplicated	chr09_4	24020308	24034990	-	954.3	536
34577at71240	Duplicated	chr07_1	33552738	33554837	+	1125.5	577
34577at71240	Duplicated	chr07_2	25942636	25944735	+	1133.6	577
34577at71240	Duplicated	chr07_3	30900308	30902407	+	1128.6	577
34577at71240	Duplicated	chr07_4	39686265	39688364	+	1132.4	577
34656at71240	Duplicated	chr01_0	36775299	36782789	+	390.0	622
34656at71240	Duplicated	chr01_1	50887733	50895223	+	390.0	622
34656at71240	Duplicated	chr01_2	32537475	32544959	+	392.6	623
34656at71240	Duplicated	chr01_3	31368546	31376047	+	392.9	629
34722at71240	Duplicated	chr11_1	13259972	13268331	+	873.4	460
34722at71240	Duplicated	chr11_2	13197525	13205930	+	1003.3	488
34722at71240	Duplicated	chr11_3	9308599	9316934	+	897.3	484
34722at71240	Duplicated	chr11_4	14184800	14194190	+	974.5	493
34798at71240	Complete	chr01_4	46649667	46664048	+	981.7	627
34806at71240	Duplicated	chr03_0	20438581	20440563	+	943.5	499
34806at71240	Duplicated	chr03_1	22858852	22860837	+	943.8	499
34806at71240	Duplicated	chr03_2	12199480	12201462	+	942.5	498
34806at71240	Duplicated	chr03_4	26539853	26541835	+	942.5	498
34906at71240	Duplicated	chr07_0	17144069	17148858	-	886.2	545
34906at71240	Duplicated	chr07_1	48655228	48659857	-	885.1	544
34942at71240	Duplicated	chr01_0	34177306	34187028	+	940.3	474
34942at71240	Duplicated	chr01_0	35784174	35792940	+	907.0	474
34942at71240	Duplicated	chr01_3	27084773	27093535	+	931.5	474
35188at71240	Duplicated	chr02_0	27488210	27504164	-	679.4	449
35188at71240	Duplicated	chr02_2	28066933	28083279	-	687.6	449
35188at71240	Duplicated	chr02_3	24639270	24659542	-	677.3	469
35234at71240	Duplicated	chr05_2	736899	742454	-	722.7	494
35234at71240	Duplicated	chr05_4	522018	527576	-	728.1	493
35316at71240	Duplicated	chr12_0	5789639	5795603	+	756.4	420
35316at71240	Duplicated	chr12_1	46333743	46339707	+	756.4	420
35316at71240	Duplicated	chr12_3	41262240	41268181	+	758.0	427
35316at71240	Duplicated	chr12_4	32544838	32550802	+	756.4	420
35448at71240	Duplicated	chr08_0	33101728	33103371	+	809.9	458
35448at71240	Duplicated	chr08_0	33482061	33483704	+	810.8	458
35480at71240	Duplicated	chr05_2	743121	748392	+	895.3	475
35480at71240	Duplicated	chr05_4	528245	533469	+	899.9	470
35493at71240	Duplicated	chr12_0	4270933	4277168	-	688.9	425
35493at71240	Duplicated	chr12_0	7112157	7120744	-	691.5	424
35493at71240	Duplicated	chr12_1	47284639	47290890	-	687.7	423
35493at71240	Duplicated	chr12_4	33033275	33039510	-	688.9	425
35585at71240	Duplicated	chr09_1	50716317	50729081	+	880.4	505
35585at71240	Duplicated	chr09_2	13458255	13471506	+	923.0	499
35585at71240	Duplicated	chr09_3	17798783	17811996	+	922.7	498
35585at71240	Duplicated	chr09_4	19931199	19944343	+	922.7	498
35592at71240	Duplicated	chr01_3	31040003	31061888	-	971.2	487
35592at71240	Duplicated	chr01_4	46279061	46297943	-	975.2	487
35634at71240	Duplicated	chr01_1	59772302	59787280	+	1020.4	522
35634at71240	Duplicated	chr01_2	43062824	43075544	+	1023.2	526
35634at71240	Duplicated	chr01_3	43658052	43673030	+	1020.4	522
35634at71240	Duplicated	chr01_4	53090091	53100539	+	1022.9	525
35653at71240	Duplicated	chr06_0	12619401	12629444	-	907.8	449
35653at71240	Duplicated	chr06_1	22688677	22705410	+	904.8	449
35653at71240	Duplicated	chr06_2	17316567	17326575	+	886.8	449
35653at71240	Duplicated	chr06_4	40024738	40034782	+	887.5	449
35678at71240	Duplicated	chr04_0	25599995	25601716	+	846.6	505
35678at71240	Duplicated	chr04_1	20359796	20361517	+	846.6	505
35678at71240	Duplicated	chr04_2	23348060	23349784	+	844.7	506
35678at71240	Duplicated	chr04_3	21691167	21692888	+	848.7	506
35686at71240	Duplicated	chr08_0	31205571	31207385	-	884.5	510
35686at71240	Duplicated	chr08_2	13217039	13218853	-	883.0	510
35686at71240	Duplicated	chr08_3	12800988	12802802	-	879.8	510
35811at71240	Duplicated	chr04_1	29438500	29446922	+	852.6	680
35811at71240	Duplicated	chr04_2	31740397	31748663	+	880.5	692
35811at71240	Duplicated	chr04_3	29935884	29944212	+	853.5	681
35811at71240	Duplicated	chr04_4	24827733	24835999	+	880.5	692
35964at71240	Duplicated	chr01_0	29476083	29478179	-	997.4	576
35964at71240	Duplicated	chr01_1	42200078	42202174	-	998.4	576
35964at71240	Duplicated	chr01_2	26582571	26584670	-	997.6	576
35964at71240	Duplicated	chr01_3	20159145	20161244	-	995.8	576
36003at71240	Duplicated	chr01_1	56416971	56425820	+	741.7	450
36003at71240	Duplicated	chr01_2	39672376	39681199	+	784.1	449
36003at71240	Duplicated	chr01_3	41197789	41206647	+	741.1	450
36040at71240	Duplicated	chr01_1	47635805	47640063	-	859.1	469
36040at71240	Duplicated	chr01_3	27355937	27360193	-	860.3	469
36040at71240	Duplicated	chr01_4	44085514	44089770	-	860.3	469
36159at71240	Duplicated	chr01_1	26325596	26339388	-	1004.3	553
36159at71240	Duplicated	chr01_2	16824378	16837612	-	1011.5	553
36159at71240	Duplicated	chr01_3	15161438	15174672	-	1011.5	553
36159at71240	Duplicated	chr01_4	28108943	28121089	-	1004.9	536
36163at71240	Duplicated	chr03_1	15251671	15258217	-	1005.3	535
36163at71240	Duplicated	chr03_2	11331905	11338452	+	1005.9	535
36163at71240	Duplicated	chr03_3	15248803	15255363	+	1002.8	535
36163at71240	Duplicated	chr03_4	20887078	20893769	-	1001.6	535
36183at71240	Duplicated	chr07_1	10907689	10916500	+	841.4	584
36183at71240	Duplicated	chr07_2	10407262	10413282	+	922.2	540
36183at71240	Duplicated	chr07_3	11036887	11046394	+	846.8	587
36183at71240	Duplicated	chr07_4	12101923	12108006	+	927.1	584
36224at71240	Duplicated	chr12_1	49735259	49741718	-	841.2	489
36224at71240	Duplicated	chr12_2	45164228	45170687	-	841.2	489
36224at71240	Duplicated	chr12_3	41631856	41638315	-	841.2	489
36224at71240	Duplicated	chr12_4	35760436	35772852	-	779.8	470
36428at71240	Duplicated	chr03_0	17942687	17944687	+	866.7	514
36428at71240	Duplicated	chr03_1	20332420	20334420	+	865.1	513
36428at71240	Duplicated	chr03_3	16346035	16348035	+	865.7	513
36480at71240	Duplicated	chr02_0	20768060	20769796	-	993.8	478
36480at71240	Duplicated	chr02_4	11033790	11035526	-	993.6	478
36480at71240	Duplicated	chr05_3	1241630	1243391	-	953.6	478
36487at71240	Duplicated	chr01_1	48361348	48367054	-	736.5	467
36487at71240	Duplicated	chr01_2	29729318	29734951	-	739.0	466
36487at71240	Duplicated	chr01_3	28057690	28063395	-	733.4	467
36487at71240	Duplicated	chr01_4	44265944	44271577	-	739.0	466
36501at71240	Duplicated	chr01_1	50359467	50362890	-	829.6	518
36501at71240	Duplicated	chr01_2	31561671	31565094	-	829.6	518
36501at71240	Duplicated	chr01_3	30360483	30363904	-	835.2	517
36501at71240	Duplicated	chr01_4	45732139	45741891	-	823.0	510
36503at71240	Complete	chr05_3	19916750	19919699	+	1021.5	533
36562at71240	Duplicated	chr02_1	13196887	13200226	+	788.6	478
36562at71240	Duplicated	chr02_2	24421807	24425146	+	788.6	478
36562at71240	Duplicated	chr10_1	10069554	10072903	+	857.1	478
36717at71240	Complete	chr06_0	16797631	16802151	-	563.1	525
37113at71240	Duplicated	chr03_0	19122240	19126050	+	775.8	482
37113at71240	Duplicated	chr03_1	21602733	21606516	+	777.6	482
37113at71240	Duplicated	chr03_3	17531334	17535137	+	777.8	482
37113at71240	Duplicated	chr03_4	25539975	25543782	+	772.5	482
37139at71240	Complete	chr10_2	11925596	11937010	+	880.5	508
37204at71240	Duplicated	chr01_1	56124264	56129930	-	808.8	445
37204at71240	Duplicated	chr01_2	39397080	39402429	-	819.4	445
37204at71240	Duplicated	chr01_3	40962275	40967655	-	820.9	445
37204at71240	Duplicated	chr01_4	50146020	50151362	-	821.0	445
37236at71240	Duplicated	chr01_1	52820155	52827028	-	794.9	439
37236at71240	Duplicated	chr01_2	35809194	35816067	-	794.9	439
37236at71240	Duplicated	chr01_3	34675871	34682757	-	792.9	439
37236at71240	Duplicated	chr01_3	37231814	37236968	-	795.6	439
37280at71240	Duplicated	chr09_0	22390881	22396597	+	890.7	446
37280at71240	Duplicated	chr09_1	52292555	52298270	+	901.2	446
37280at71240	Duplicated	chr09_3	19024790	19030446	+	890.0	446
37323at71240	Duplicated	chr10_0	46509472	46511376	-	944.9	537
37323at71240	Duplicated	chr10_1	12749331	12751235	-	945.7	537
37323at71240	Duplicated	chr10_4	15684810	15686714	-	945.7	537
37342at71240	Duplicated	chr12_1	51447707	51449884	-	995.2	581
37342at71240	Duplicated	chr12_2	47202537	47204711	-	998.3	581
37342at71240	Duplicated	chr12_3	43641695	43643869	-	1001.3	581
37342at71240	Duplicated	chr12_4	37408658	37410832	-	993.3	581
37422at71240	Duplicated	chr12_1	3628528	3634330	+	714.9	568
37422at71240	Duplicated	chr12_3	3551168	3557148	+	715.8	568
37422at71240	Duplicated	chr12_4	1249599	1255519	+	722.0	574
37501at71240	Duplicated	chr04_0	17741139	17743816	+	777.3	403
37501at71240	Duplicated	chr04_3	18082070	18084708	+	779.4	403
37501at71240	Duplicated	chr08_0	325008	327625	-	771.8	403
37504at71240	Duplicated	chr02_0	21539406	21541556	-	991.7	548
37504at71240	Duplicated	chr02_4	13714287	13716437	-	993.4	548
37513at71240	Duplicated	chr04_0	25642144	25655886	-	983.2	586
37513at71240	Duplicated	chr04_1	20401945	20415687	-	983.2	586
37513at71240	Duplicated	chr04_2	23393207	23406841	-	981.7	576
37513at71240	Duplicated	chr04_3	21729853	21743536	-	952.7	575
37559at71240	Duplicated	chr08_1	11580114	11584568	-	830.6	437
37559at71240	Duplicated	chr08_3	9063630	9068640	-	815.3	437
37559at71240	Duplicated	chr08_4	11808366	11813424	-	837.5	437
37603at71240	Duplicated	chr07_1	1825926	1836830	-	313.7	356
37603at71240	Duplicated	chr07_4	2975323	2986229	-	314.1	356
37660at71240	Duplicated	chr01_1	52992160	52998225	+	695.7	453
37660at71240	Duplicated	chr01_2	35981199	35987264	+	695.7	453
37660at71240	Duplicated	chr01_3	37394721	37400599	+	709.7	453
37833at71240	Duplicated	chr08_1	11153265	11170928	+	789.5	483
37833at71240	Duplicated	chr08_2	10625263	10641474	+	748.2	481
37833at71240	Duplicated	chr08_3	8769982	8786542	+	810.0	481
37833at71240	Duplicated	chr08_4	11530481	11549765	+	744.7	481
37835at71240	Complete	chr01_4	52279767	52283165	-	851.7	474
37941at71240	Duplicated	chr11_2	24272045	24287852	-	1029.4	539
37941at71240	Duplicated	chr11_3	23647074	23662562	-	1032.4	548
37941at71240	Duplicated	chr11_4	32630741	32646206	-	1030.1	546
38211at71240	Duplicated	chr10_0	3062633	3064423	-	886.1	518
38211at71240	Duplicated	chr10_0	3714747	3716531	-	884.3	518
38307at71240	Missing
38310at71240	Duplicated	chr01_1	57714234	57718481	-	942.7	468
38310at71240	Duplicated	chr01_2	40912534	40916789	-	944.3	468
38310at71240	Duplicated	chr01_3	42341903	42346157	-	937.5	468
38310at71240	Duplicated	chr01_4	50884298	50888552	-	937.5	468
38328at71240	Missing
38332at71240	Duplicated	chr02_0	16985863	16990857	+	785.3	438
38332at71240	Duplicated	chr02_2	18404213	18409206	+	884.7	524
38332at71240	Duplicated	chr02_4	9177397	9182391	+	785.3	438
38418at71240	Duplicated	chr02_1	7535655	7538631	-	906.6	464
38418at71240	Duplicated	chr02_2	14732670	14735889	-	921.1	480
38443at71240	Duplicated	chr11_1	2308450	2327341	+	484.1	301
38443at71240	Duplicated	chr11_2	1842375	1865252	+	480.5	307
38443at71240	Duplicated	chr11_3	1790087	1814831	+	455.0	269
38450at71240	Duplicated	chr03_0	18335457	18337986	+	1101.8	574
38450at71240	Duplicated	chr03_1	20797846	20800354	+	1105.8	574
38450at71240	Duplicated	chr03_3	16704321	16706851	+	1100.3	572
38480at71240	Duplicated	chr11_1	17842433	17848915	-	907.6	430
38480at71240	Duplicated	chr11_2	22777086	22785524	-	908.2	430
38480at71240	Duplicated	chr11_3	19748391	19754873	-	908.5	430
38512at71240	Complete	chr12_3	42690716	42699681	-	898.7	494
38589at71240	Complete	chr09_1	13230838	13234199	+	885.9	444
38600at71240	Duplicated	chr03_4	14137057	14138820	-	911.6	513
38600at71240	Duplicated	chr04_1	16339773	16341536	+	911.9	513
38678at71240	Duplicated	chr01_1	52138037	52145965	+	766.3	469
38678at71240	Duplicated	chr01_2	35127076	35135004	+	766.3	469
38678at71240	Duplicated	chr01_3	34019273	34027236	+	764.8	469
38678at71240	Duplicated	chr01_3	36540711	36548915	+	765.4	469
38895at71240	Duplicated	chr01_0	37408392	37428320	+	548.2	540
38895at71240	Duplicated	chr01_1	56815933	56836726	+	558.4	531
38895at71240	Duplicated	chr01_2	39995203	40015131	+	548.2	540
38895at71240	Duplicated	chr01_3	41525892	41547017	+	550.3	530
38938at71240	Duplicated	chr07_0	1192609	1196720	-	746.6	451
38938at71240	Duplicated	chr07_3	941243	945353	-	748.5	451
38955at71240	Duplicated	chr06_1	26157658	26162320	-	694.5	444
38955at71240	Duplicated	chr06_4	43765710	43770407	-	706.3	441
39004at71240	Duplicated	chr03_1	19749128	19753642	-	831.8	450
39004at71240	Duplicated	chr03_2	8167249	8171838	+	818.3	450
39004at71240	Duplicated	chr03_3	8490121	8494329	+	840.7	450
39004at71240	Duplicated	chr03_4	24507937	24512145	-	840.7	450
39222at71240	Duplicated	chr06_0	15832137	15834237	-	855.5	443
39222at71240	Duplicated	chr06_1	27806111	27808362	-	774.9	417
39222at71240	Duplicated	chr06_1	28598610	28600710	-	855.5	443
39222at71240	Duplicated	chr06_2	21760379	21762481	-	851.4	443
39222at71240	Duplicated	chr06_3	36733416	36735516	-	855.5	443
39432at71240	Complete	chr07_1	48186256	48192405	+	822.2	438
39483at71240	Duplicated	chr10_0	2974595	2976727	+	975.1	528
39483at71240	Duplicated	chr10_0	3559673	3561751	+	974.6	528
39483at71240	Duplicated	chr10_0	3632714	3646051	+	834.6	453
39529at71240	Duplicated	chr02_1	11371493	11374704	-	985.2	497
39529at71240	Duplicated	chr02_4	17416422	17419635	-	985.3	497
39544at71240	Duplicated	chr03_1	14934966	14936852	-	854.2	516
39544at71240	Duplicated	chr03_2	11609131	11611017	+	853.9	516
39544at71240	Duplicated	chr03_3	15525410	15527296	+	854.4	516
39544at71240	Duplicated	chr03_4	20590160	20592046	-	853.4	516
39559at71240	Duplicated	chr02_1	7660679	7662817	+	1031.6	568
39559at71240	Duplicated	chr02_2	14799395	14801533	+	1024.5	584
39559at71240	Duplicated	chr02_3	17725907	17728045	+	1031.6	568
39591at71240	Duplicated	chr01_1	8631732	8636243	-	826.1	437
39591at71240	Duplicated	chr01_3	11294242	11300447	-	865.4	438
39591at71240	Duplicated	chr01_4	7126946	7131472	-	863.6	438
39655at71240	Complete	chr09_1	33676008	33680492	-	789.8	487
39685at71240	Duplicated	chr07_0	16226234	16230651	-	1144.8	614
39685at71240	Duplicated	chr07_1	47875451	47879875	-	1143.9	614
