# BUSCO version is: 5.4.3 
# The lineage dataset is:  (Creation date: 2020-09-10, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
19833at71240	Complete	ST4.03ch04	70479493	70484335	-	1036.8	587
19871at71240	Complete	ST4.03ch08	56421394	56429447	+	1273.2	643
19978at71240	Complete	ST4.03ch01	69849197	69863384	-	1205.5	652
20140at71240	Complete	ST4.03ch03	43364317	43383228	+	1128.4	633
20162at71240	Complete	ST4.03ch09	57428161	57491208	+	1112.2	633
20228at71240	Complete	ST4.03ch09	52173724	52179639	+	1405.9	710
20541at71240	Complete	ST4.03ch09	52796700	52799102	-	1340.5	690
20658at71240	Complete	ST4.03ch09	2788126	2790186	+	1082.1	598
20742at71240	Complete	ST4.03ch02	2423735	2451022	+	931.2	528
20744at71240	Complete	ST4.03ch09	411453	413513	-	986.3	600
20794at71240	Complete	ST4.03ch02	29552012	29557907	-	1061.7	542
20830at71240	Complete	ST4.03ch02	46721916	46728614	+	1254.2	765
20853at71240	Complete	ST4.03ch04	49439807	49442044	-	944.9	587
20867at71240	Complete	ST4.03ch01	70738508	70744099	-	979.1	593
20948at71240	Complete	ST4.03ch09	60253487	60266764	-	1069.3	562
21217at71240	Complete	ST4.03ch02	3747589	3803040	-	1136.9	806
21302at71240	Complete	ST4.03ch02	39039661	39042153	+	1320.0	719
21329at71240	Complete	ST4.03ch06	29618258	29628778	-	957.0	620
21421at71240	Complete	ST4.03ch07	44639503	44646557	+	1119.2	528
21443at71240	Duplicated	ST4.03ch05	32001168	32019691	-	1029.9	653
21443at71240	Duplicated	ST4.03ch10	51278538	51286347	-	957.2	651
21451at71240	Complete	ST4.03ch01	3477747	3494940	-	751.1	518
21465at71240	Complete	ST4.03ch11	3116198	3118645	+	1133.3	658
21622at71240	Complete	ST4.03ch02	40086780	40088741	+	1050.0	574
21725at71240	Complete	ST4.03ch01	87406888	87409197	-	1060.0	662
21873at71240	Complete	ST4.03ch02	34758861	34773019	-	1062.5	692
21921at71240	Complete	ST4.03ch01	88341864	88349750	-	1041.8	541
21992at71240	Complete	ST4.03ch02	39934393	39958536	-	1032.7	584
22149at71240	Complete	ST4.03ch03	59358425	59361308	-	996.9	565
22154at71240	Complete	ST4.03ch01	75255101	75268527	-	881.9	545
22198at71240	Complete	ST4.03ch09	58485799	58501558	+	941.8	672
22219at71240	Complete	ST4.03ch02	37048188	37056812	-	899.0	537
22243at71240	Complete	ST4.03ch09	9722889	9728175	-	1162.3	658
22351at71240	Complete	ST4.03ch03	15176751	15192525	+	1057.5	510
22384at71240	Complete	ST4.03ch10	42921260	42959390	-	962.6	603
22403at71240	Complete	ST4.03ch10	705041	717578	-	801.6	553
22497at71240	Complete	ST4.03ch03	54492429	54507834	+	922.3	706
22511at71240	Complete	ST4.03ch03	60544947	60548029	-	1018.9	561
22547at71240	Complete	ST4.03ch05	3945650	3955865	-	1167.7	586
22621at71240	Complete	ST4.03ch01	54464728	54482720	-	1147.9	586
22630at71240	Complete	ST4.03ch04	63470516	63472570	+	940.3	573
22632at71240	Complete	ST4.03ch08	38845931	38863811	-	919.8	570
22754at71240	Complete	ST4.03ch08	39257136	39264575	+	785.3	440
22813at71240	Duplicated	ST4.03ch08	47514595	47517977	+	1077.9	603
22813at71240	Duplicated	ST4.03ch08	47874304	47879441	-	931.8	588
22844at71240	Complete	ST4.03ch11	3314437	3320825	-	980.5	586
22901at71240	Complete	ST4.03ch05	12182223	12191528	+	1097.5	688
22952at71240	Complete	ST4.03ch06	48740922	48752627	+	1014.4	573
22981at71240	Complete	ST4.03ch03	44636428	44653173	-	1328.7	855
23003at71240	Complete	ST4.03ch02	26535546	26540614	-	818.4	593
23032at71240	Complete	ST4.03ch04	42317705	42355968	-	1138.1	594
23089at71240	Complete	ST4.03ch12	11074355	11084140	+	1047.3	562
23176at71240	Complete	ST4.03ch04	3274369	3276696	-	1185.1	631
23194at71240	Complete	ST4.03ch07	1270265	1273075	-	1340.2	729
23252at71240	Complete	ST4.03ch01	84810014	84812314	+	1055.6	627
23256at71240	Duplicated	ST4.03ch09	52222606	52233861	+	741.1	561
23256at71240	Duplicated	ST4.03ch09	52241854	52254102	+	708.9	544
23261at71240	Complete	ST4.03ch09	44078360	44098820	-	724.9	541
23397at71240	Complete	ST4.03ch04	66950426	66953298	-	980.9	595
23463at71240	Complete	ST4.03ch09	5278971	5293403	+	894.3	582
23535at71240	Complete	ST4.03ch01	83932971	83947920	+	1176.1	750
23567at71240	Complete	ST4.03ch12	1130156	1135746	-	1399.6	942
23603at71240	Complete	ST4.03ch12	59683100	59696242	-	986.5	564
23684at71240	Complete	ST4.03ch03	50702350	50728560	+	986.2	543
24184at71240	Complete	ST4.03ch11	35104125	35106191	+	967.1	565
24187at71240	Complete	ST4.03ch12	58270487	58272448	-	1085.0	563
24266at71240	Complete	ST4.03ch01	87105859	87119153	-	1200.7	707
24315at71240	Complete	ST4.03ch09	56544036	56546249	+	1067.0	633
24544at71240	Complete	ST4.03ch03	58405349	58407388	+	969.5	550
24608at71240	Complete	ST4.03ch11	39947635	39955473	+	1077.4	534
24749at71240	Complete	ST4.03ch01	76920157	76930877	-	1160.3	579
24817at71240	Complete	ST4.03ch01	78427472	78429429	-	833.7	493
24846at71240	Complete	ST4.03ch02	38452198	38463653	+	842.6	633
24914at71240	Complete	ST4.03ch10	2700669	2707211	-	1358.0	713
24918at71240	Complete	ST4.03ch05	42929507	42931675	-	912.4	610
24945at71240	Complete	ST4.03ch04	71535860	71544084	-	988.1	650
25012at71240	Complete	ST4.03ch07	49844441	49864334	-	1132.1	574
25041at71240	Complete	ST4.03ch02	47821523	47827238	-	344.3	364
25047at71240	Complete	ST4.03ch10	311089	313578	+	670.2	487
25197at71240	Complete	ST4.03ch11	29947437	29992967	-	1095.1	565
25215at71240	Complete	ST4.03ch01	44404899	44407025	-	944.6	559
25476at71240	Complete	ST4.03ch01	5469765	5487924	-	954.6	582
25588at71240	Complete	ST4.03ch04	4564187	4566313	-	1131.1	605
25631at71240	Complete	ST4.03ch03	57368767	57370884	+	820.7	552
25772at71240	Complete	ST4.03ch07	3908740	3949673	+	933.5	620
25868at71240	Complete	ST4.03ch05	656971	667953	+	883.9	539
25993at71240	Complete	ST4.03ch03	41999963	42019789	-	1030.6	588
26001at71240	Complete	ST4.03ch11	5697846	5699711	+	933.3	525
26135at71240	Complete	ST4.03ch12	567924	579468	+	683.9	550
26170at71240	Complete	ST4.03ch12	60024478	60038165	-	1069.1	540
26183at71240	Complete	ST4.03ch03	59379568	59384879	-	553.5	404
26184at71240	Complete	ST4.03ch11	38029273	38045851	-	861.3	564
26209at71240	Complete	ST4.03ch04	61642899	61645043	+	928.4	580
26288at71240	Complete	ST4.03ch03	3560081	3571091	-	736.8	449
26380at71240	Complete	ST4.03ch12	9517907	9522960	-	1137.5	532
26535at71240	Complete	ST4.03ch03	22146685	22165393	+	1066.6	561
26542at71240	Complete	ST4.03ch01	64220831	64236971	+	1343.8	613
26568at71240	Complete	ST4.03ch01	71906481	71913403	-	916.6	513
26669at71240	Complete	ST4.03ch03	55785868	55804536	-	770.8	534
26847at71240	Complete	ST4.03ch08	45431745	45445020	-	939.3	468
26851at71240	Complete	ST4.03ch12	5309003	5313825	-	833.0	497
26884at71240	Complete	ST4.03ch10	56307010	56311952	+	949.5	471
26905at71240	Complete	ST4.03ch08	38461627	38465650	+	1047.0	567
27076at71240	Complete	ST4.03ch03	14287816	14310986	+	999.4	553
27101at71240	Complete	ST4.03ch11	39898889	39905225	-	754.2	520
27136at71240	Complete	ST4.03ch08	40727038	40737602	+	815.7	460
27229at71240	Complete	ST4.03ch11	40759211	40764199	-	1068.2	574
27257at71240	Complete	ST4.03ch04	61604527	61607988	-	1056.9	591
27432at71240	Complete	ST4.03ch05	13042783	13073157	+	887.5	573
27496at71240	Complete	ST4.03ch09	45196781	45199740	-	1011.2	555
27498at71240	Complete	ST4.03ch01	78382528	78402235	+	775.6	458
27505at71240	Complete	ST4.03ch07	32502107	32507728	-	703.5	560
27513at71240	Complete	ST4.03ch03	2705643	2715350	-	697.0	452
27600at71240	Complete	ST4.03ch01	69869698	69873898	+	939.2	500
27601at71240	Complete	ST4.03ch05	6729525	6731528	+	1022.1	556
27626at71240	Complete	ST4.03ch07	20458658	20461076	+	1060.7	576
27693at71240	Complete	ST4.03ch06	54256829	54266456	-	757.5	595
27829at71240	Complete	ST4.03ch01	82161511	82183883	+	1047.4	515
27941at71240	Complete	ST4.03ch12	54172552	54178645	+	839.1	501
27998at71240	Complete	ST4.03ch09	3454471	3465915	+	1041.3	662
28016at71240	Complete	ST4.03ch03	3529440	3531725	+	1083.2	626
28072at71240	Complete	ST4.03ch01	11737612	11742762	+	928.1	515
28090at71240	Complete	ST4.03ch01	45217603	45225954	-	762.8	498
28221at71240	Complete	ST4.03ch11	1169889	1179599	+	726.0	527
28262at71240	Complete	ST4.03ch11	41257607	41278276	+	998.9	583
28331at71240	Complete	ST4.03ch04	6320699	6322441	+	821.9	497
28455at71240	Complete	ST4.03ch02	44002084	44011823	+	889.6	529
28528at71240	Complete	ST4.03ch04	374475	376319	+	818.9	527
28536at71240	Complete	ST4.03ch05	51253860	51260872	+	976.9	519
28562at71240	Complete	ST4.03ch08	19052559	19054313	-	910.5	506
28591at71240	Complete	ST4.03ch04	55431878	55434448	+	574.8	987
28620at71240	Complete	ST4.03ch02	8367771	8398705	+	1134.7	588
28669at71240	Complete	ST4.03ch02	41048741	41057652	+	896.6	526
28700at71240	Complete	ST4.03ch08	45462240	45515407	-	1012.0	565
28791at71240	Complete	ST4.03ch06	52649499	52657954	+	921.1	533
28803at71240	Complete	ST4.03ch02	41432416	41438324	+	829.9	531
28839at71240	Duplicated	ST4.03ch04	6351843	6360840	+	863.2	601
28839at71240	Duplicated	ST4.03ch10	49923041	49932982	+	795.8	586
28869at71240	Complete	ST4.03ch02	42026091	42029996	-	1208.0	696
28890at71240	Complete	ST4.03ch11	18067098	18101486	-	868.5	525
28907at71240	Complete	ST4.03ch01	63694289	63706500	+	940.8	566
28945at71240	Complete	ST4.03ch04	53994069	54000252	+	1003.2	495
29180at71240	Complete	ST4.03ch01	64356956	64359750	-	1121.9	649
29323at71240	Complete	ST4.03ch01	77995144	78000498	+	936.6	497
29518at71240	Complete	ST4.03ch02	47948864	47955173	+	977.6	509
29529at71240	Complete	ST4.03ch05	50339346	50346999	-	882.0	443
29538at71240	Complete	ST4.03ch01	62851089	62859971	+	1202.4	648
29573at71240	Complete	ST4.03ch08	54857361	54860796	+	1300.1	664
29596at71240	Complete	ST4.03ch04	32178027	32229362	+	1020.6	656
29664at71240	Missing
29687at71240	Complete	ST4.03ch11	1753762	1761880	-	1093.9	754
29755at71240	Complete	ST4.03ch03	60703536	60715358	-	881.0	541
29774at71240	Complete	ST4.03ch02	48235245	48237284	-	1087.1	573
29840at71240	Complete	ST4.03ch04	9784726	9798082	+	1043.4	557
29842at71240	Complete	ST4.03ch02	31585871	31593295	+	919.0	480
29956at71240	Complete	ST4.03ch08	51203674	51205713	-	1003.0	545
30030at71240	Complete	ST4.03ch09	47544516	47559585	-	964.0	628
30085at71240	Complete	ST4.03ch12	148135	160854	-	993.4	500
30335at71240	Complete	ST4.03ch04	49737950	49748817	-	977.0	504
30376at71240	Complete	ST4.03ch03	61807864	61814517	+	974.5	605
30614at71240	Complete	ST4.03ch03	44687879	44691594	-	614.8	641
30785at71240	Complete	ST4.03ch05	17698434	17713317	-	816.1	597
30832at71240	Complete	ST4.03ch04	64665844	64688208	-	1076.7	605
30962at71240	Complete	ST4.03ch07	45514659	45521516	+	836.7	465
31036at71240	Complete	ST4.03ch04	58860496	58862532	-	820.4	507
31054at71240	Complete	ST4.03ch04	26647164	26688431	+	889.6	472
31131at71240	Duplicated	ST4.03ch04	54489181	54494074	+	910.7	458
31131at71240	Duplicated	ST4.03ch04	54679129	54684204	-	923.3	458
31148at71240	Complete	ST4.03ch02	28102332	28110804	-	1015.5	631
31173at71240	Complete	ST4.03ch09	57163466	57172446	-	1051.1	607
31426at71240	Duplicated	ST4.03ch07	49937111	49939207	+	938.6	611
31426at71240	Duplicated	ST4.03ch07	49972478	49974736	+	945.3	611
31489at71240	Complete	ST4.03ch02	48100082	48105511	+	886.2	558
31507at71240	Complete	ST4.03ch09	1705129	1713990	+	1140.7	646
31519at71240	Complete	ST4.03ch03	46636080	46650384	+	1040.3	656
31618at71240	Complete	ST4.03ch12	50366569	50368765	-	1064.7	556
31660at71240	Complete	ST4.03ch02	46092749	46094938	-	1038.9	628
31691at71240	Complete	ST4.03ch03	61871746	61879636	+	1045.1	490
31772at71240	Complete	ST4.03ch03	62222785	62229648	-	755.5	464
31816at71240	Complete	ST4.03ch11	31820999	31834351	-	724.7	409
31885at71240	Complete	ST4.03ch04	69658326	69662970	-	834.7	1044
31945at71240	Complete	ST4.03ch11	19452673	19455126	-	1030.9	518
31971at71240	Complete	ST4.03ch01	37537165	37549758	+	974.1	503
32201at71240	Complete	ST4.03ch09	5261003	5270914	-	1107.2	617
32276at71240	Complete	ST4.03ch01	85328774	85330627	-	894.4	529
32378at71240	Complete	ST4.03ch03	53830934	53836557	+	839.4	441
32385at71240	Complete	ST4.03ch07	1538560	1549619	-	953.7	465
32453at71240	Complete	ST4.03ch12	45970545	45977137	+	983.5	477
32480at71240	Complete	ST4.03ch04	34102741	34113812	+	926.3	471
32508at71240	Complete	ST4.03ch09	2586430	2588367	-	950.2	557
32626at71240	Complete	ST4.03ch03	11287384	11302385	-	963.6	564
32704at71240	Complete	ST4.03ch10	48203660	48218730	-	856.5	497
32766at71240	Complete	ST4.03ch09	6530226	6532439	-	1066.2	568
32788at71240	Complete	ST4.03ch03	45592245	45618413	+	921.3	474
32790at71240	Complete	ST4.03ch11	39742225	39746193	+	1021.4	588
32894at71240	Complete	ST4.03ch01	74334993	74340203	+	753.2	454
32909at71240	Complete	ST4.03ch07	54991078	55013485	-	698.3	420
33054at71240	Complete	ST4.03ch07	3568601	3574614	+	1085.1	635
33123at71240	Complete	ST4.03ch03	52215908	52218640	-	845.8	535
33163at71240	Complete	ST4.03ch02	20744695	20754871	+	859.3	446
33187at71240	Missing
33245at71240	Complete	ST4.03ch02	47614927	47617146	+	1136.1	577
33438at71240	Complete	ST4.03ch04	11363398	11369585	-	767.3	550
33442at71240	Complete	ST4.03ch03	31725626	31736137	+	1112.8	701
33484at71240	Complete	ST4.03ch07	56443853	56445583	-	863.2	469
33490at71240	Complete	ST4.03ch04	6324710	6326458	-	926.1	485
33509at71240	Complete	ST4.03ch06	40018805	40055756	-	979.4	470
33536at71240	Complete	ST4.03ch06	43685546	43695373	+	935.1	576
33602at71240	Complete	ST4.03ch04	70939117	70945747	+	1133.9	645
33686at71240	Complete	ST4.03ch10	880732	889526	-	839.1	722
33716at71240	Complete	ST4.03ch06	49315646	49320587	+	1090.4	686
33736at71240	Complete	ST4.03ch06	45643045	45654930	-	887.2	471
33746at71240	Complete	ST4.03ch02	31835799	31839018	+	822.7	465
33923at71240	Complete	ST4.03ch07	39153542	39171264	-	801.8	552
34022at71240	Complete	ST4.03ch09	2090190	2092487	-	1162.6	630
34031at71240	Complete	ST4.03ch12	21428616	21450324	-	1132.9	536
34436at71240	Complete	ST4.03ch02	46503573	46505576	-	1167.4	564
34491at71240	Complete	ST4.03ch01	13740621	13756356	-	949.3	484
34555at71240	Complete	ST4.03ch09	61035103	61050328	-	887.4	536
34577at71240	Complete	ST4.03ch07	39426349	39428448	+	1133.4	577
34656at71240	Complete	ST4.03ch01	74687920	74695404	+	392.6	623
34722at71240	Complete	ST4.03ch11	14562066	14571068	+	873.4	460
34798at71240	Complete	ST4.03ch01	75153924	75168107	+	897.9	588
34806at71240	Complete	ST4.03ch03	53683921	53685903	+	941.9	498
34906at71240	Complete	ST4.03ch07	55656145	55660774	-	885.4	544
34942at71240	Complete	ST4.03ch01	69998537	70007935	+	931.5	474
35188at71240	Complete	ST4.03ch02	48256029	48273330	-	678.8	466
35234at71240	Complete	ST4.03ch05	596561	602132	-	727.9	493
35316at71240	Complete	ST4.03ch12	8132839	8138786	-	755.7	433
35448at71240	Complete	ST4.03ch08	54249579	54251222	+	810.8	458
35480at71240	Complete	ST4.03ch05	602783	608052	+	894.2	464
35493at71240	Complete	ST4.03ch12	6493017	6499275	+	686.8	425
35585at71240	Complete	ST4.03ch09	55887097	55900266	+	905.4	503
35592at71240	Complete	ST4.03ch01	74360338	74382025	-	975.2	487
35634at71240	Complete	ST4.03ch01	86887040	86898545	+	1022.5	526
35653at71240	Complete	ST4.03ch06	47301295	47311338	+	878.1	449
35678at71240	Complete	ST4.03ch04	61651938	61653659	+	848.7	506
35686at71240	Complete	ST4.03ch08	48718653	48720467	-	882.1	510
35811at71240	Complete	ST4.03ch04	71427715	71436877	+	897.6	681
35964at71240	Complete	ST4.03ch01	61309635	61311731	-	992.1	576
36003at71240	Complete	ST4.03ch01	83047956	83056815	+	741.1	450
36040at71240	Complete	ST4.03ch01	70449205	70453463	-	859.1	469
36159at71240	Complete	ST4.03ch01	32035403	32049704	-	1011.5	553
36163at71240	Complete	ST4.03ch03	45228343	45234977	-	997.3	535
36183at71240	Complete	ST4.03ch07	13930937	13937020	+	924.9	584
36224at71240	Complete	ST4.03ch12	3666347	3673459	+	841.2	489
36428at71240	Complete	ST4.03ch03	51037213	51039213	+	868.6	513
36480at71240	Complete	ST4.03ch02	34614349	34616085	-	993.8	478
36487at71240	Complete	ST4.03ch01	71239244	71244877	-	739.0	466
36501at71240	Complete	ST4.03ch01	73534067	73537479	-	838.4	518
36503at71240	Complete	ST4.03ch05	29418689	29421677	-	1023.1	533
36562at71240	Complete	ST4.03ch02	43968811	43972150	+	788.6	478
36717at71240	Complete	ST4.03ch06	53715029	53719549	-	563.1	525
37113at71240	Complete	ST4.03ch03	52278413	52283511	+	776.1	479
37139at71240	Complete	ST4.03ch10	50040812	50052236	+	880.8	508
37204at71240	Complete	ST4.03ch01	82767149	82772828	-	812.9	445
37236at71240	Complete	ST4.03ch01	78552255	78559139	-	792.9	439
37280at71240	Complete	ST4.03ch09	57250008	57255664	+	890.0	446
37323at71240	Complete	ST4.03ch10	58926103	58928007	-	945.7	537
37342at71240	Complete	ST4.03ch12	1045352	1047529	+	992.6	581
37422at71240	Complete	ST4.03ch12	56618910	56624799	-	718.1	574
37501at71240	Complete	ST4.03ch04	54697706	54700287	+	683.2	384
37504at71240	Complete	ST4.03ch02	37559111	37561261	-	987.4	548
37513at71240	Complete	ST4.03ch04	61693881	61707530	-	985.9	575
37559at71240	Complete	ST4.03ch08	45119284	45123738	-	830.6	437
37603at71240	Complete	ST4.03ch07	4530070	4541118	-	308.0	351
37660at71240	Complete	ST4.03ch01	78771459	78777337	+	709.7	453
37833at71240	Complete	ST4.03ch08	44757242	44773710	+	748.2	481
37835at71240	Complete	ST4.03ch01	85937558	85940908	-	827.5	474
37941at71240	Complete	ST4.03ch11	43153224	43169373	-	1031.2	546
38211at71240	Complete	ST4.03ch10	4112908	4114698	-	886.1	518
38307at71240	Complete	ST4.03ch01	88464126	88487282	+	949.2	472
38310at71240	Complete	ST4.03ch01	84407140	84411383	-	941.1	468
38328at71240	Complete	ST4.03ch12	50724978	50742997	-	775.8	448
38332at71240	Complete	ST4.03ch02	31717682	31722633	+	784.1	438
38418at71240	Complete	ST4.03ch02	27610075	27613305	-	802.2	437
38443at71240	Complete	ST4.03ch11	1852986	1874421	+	483.7	307
38450at71240	Complete	ST4.03ch03	51386499	51389029	+	1096.8	574
38480at71240	Complete	ST4.03ch11	39252124	39258776	-	908.0	430
38512at71240	Complete	ST4.03ch12	1988660	1998082	+	892.9	494
38589at71240	Duplicated	ST4.03ch01	5082746	5087828	+	677.1	442
38589at71240	Duplicated	ST4.03ch03	50489262	50492000	+	647.9	442
38600at71240	Complete	ST4.03ch04	46612818	46614581	-	910.5	513
38678at71240	Complete	ST4.03ch01	77887433	77895396	+	764.8	469
38895at71240	Complete	ST4.03ch01	83504943	83525965	+	548.2	540
38938at71240	Complete	ST4.03ch07	1693473	1697567	-	750.7	451
38955at71240	Complete	ST4.03ch06	50937540	50942243	-	703.4	446
39004at71240	Complete	ST4.03ch03	50346037	50350551	-	831.8	450
39222at71240	Complete	ST4.03ch06	52689036	52691138	-	855.5	443
39432at71240	Complete	ST4.03ch07	55112999	55119173	+	760.1	438
39483at71240	Complete	ST4.03ch10	4045426	4047558	+	973.3	528
39529at71240	Complete	ST4.03ch02	41635200	41638400	-	983.1	497
39544at71240	Complete	ST4.03ch03	44950569	44952455	-	853.9	516
39559at71240	Complete	ST4.03ch02	27849075	27851213	+	1031.7	583
39591at71240	Complete	ST4.03ch01	41977352	41981880	-	865.9	438
39655at71240	Complete	ST4.03ch09	26312145	26316630	+	789.8	487
39685at71240	Complete	ST4.03ch07	54805887	54810313	-	1143.9	614
39696at71240	Complete	ST4.03ch01	70892579	70901119	-	857.5	620
39836at71240	Complete	ST4.03ch03	36148297	36154207	+	903.6	443
39868at71240	Complete	ST4.03ch03	10644001	10655185	-	752.3	502
39942at71240	Complete	ST4.03ch05	39678287	39687147	-	841.7	448
40124at71240	Complete	ST4.03ch03	34066157	34067740	-	720.4	435
40373at71240	Complete	ST4.03ch09	44865020	44866885	+	900.2	513
40388at71240	Complete	ST4.03ch03	51390392	51396614	+	705.9	490
40417at71240	Complete	ST4.03ch11	39758062	39767667	-	1013.3	591
40609at71240	Complete	ST4.03ch07	54024507	54028232	-	828.6	448
40627at71240	Complete	ST4.03ch06	51836071	51843292	+	785.9	444
40648at71240	Complete	ST4.03ch05	20264022	20274618	-	1047.5	515
40667at71240	Complete	ST4.03ch06	50945158	50958029	+	972.5	543
40675at71240	Complete	ST4.03ch01	83586745	83592194	+	979.1	503
40769at71240	Complete	ST4.03ch11	31439544	31448076	-	980.5	528
40858at71240	Complete	ST4.03ch11	32899798	32948077	+	767.3	448
40868at71240	Complete	ST4.03ch03	52233271	52241805	+	910.4	449
40951at71240	Complete	ST4.03ch01	63469405	63474531	-	823.5	430
40995at71240	Complete	ST4.03ch04	4577015	4581100	+	958.9	483
41138at71240	Complete	ST4.03ch02	34054281	34056250	+	718.5	437
41252at71240	Complete	ST4.03ch05	795367	804373	+	1182.3	804
41267at71240	Complete	ST4.03ch10	5240068	5242344	+	772.9	394
41305at71240	Complete	ST4.03ch06	40168830	40173272	+	674.8	411
41392at71240	Complete	ST4.03ch12	58822645	58829530	-	728.3	372
41427at71240	Complete	ST4.03ch01	88052360	88057955	+	956.9	551
41443at71240	Complete	ST4.03ch02	44521888	44526344	-	467.0	450
41496at71240	Complete	ST4.03ch04	58481438	58501216	+	1004.8	503
41521at71240	Complete	ST4.03ch12	11965466	11967373	-	324.0	441
41590at71240	Complete	ST4.03ch06	50449321	50451420	-	798.1	465
41605at71240	Complete	ST4.03ch09	54059488	54061200	-	696.9	448
41635at71240	Complete	ST4.03ch01	1536444	1541634	+	594.4	758
41693at71240	Complete	ST4.03ch02	45687997	45690291	-	837.4	447
41780at71240	Complete	ST4.03ch12	60407239	60409662	-	1118.9	697
41797at71240	Complete	ST4.03ch11	9020624	9022099	-	831.6	409
41803at71240	Complete	ST4.03ch09	35654081	35673751	+	614.5	415
41819at71240	Complete	ST4.03ch01	29499658	29525844	+	769.5	450
41944at71240	Missing
41950at71240	Complete	ST4.03ch10	58305432	58312886	+	1003.1	494
41984at71240	Complete	ST4.03ch09	49772173	49781438	+	1014.4	514
42036at71240	Complete	ST4.03ch08	43889009	43896893	+	835.0	413
42306at71240	Complete	ST4.03ch02	45713511	45715550	+	933.7	565
42397at71240	Complete	ST4.03ch07	2519211	2530180	-	996.0	502
42402at71240	Complete	ST4.03ch07	40053079	40059849	-	837.2	469
42494at71240	Complete	ST4.03ch01	77653364	77664625	-	1713.3	1321
42509at71240	Complete	ST4.03ch01	60983014	61054076	-	998.5	551
42836at71240	Complete	ST4.03ch12	38538276	38544098	-	878.9	460
42883at71240	Complete	ST4.03ch09	56643064	56647565	+	889.4	586
43003at71240	Complete	ST4.03ch02	33682790	33689825	+	749.9	532
43005at71240	Complete	ST4.03ch03	51082203	51091469	+	1107.3	596
43158at71240	Complete	ST4.03ch05	15144807	15151193	+	906.5	479
43180at71240	Complete	ST4.03ch12	49868457	49883804	-	791.5	458
43276at71240	Complete	ST4.03ch04	11203958	11210284	-	557.6	383
43303at71240	Complete	ST4.03ch03	22516300	22518087	-	960.1	509
43387at71240	Complete	ST4.03ch01	72404530	72406344	+	851.9	514
43419at71240	Complete	ST4.03ch05	10714516	10719667	-	878.5	588
43435at71240	Complete	ST4.03ch08	37486170	37492005	+	779.2	416
43504at71240	Complete	ST4.03ch11	1260296	1262321	-	851.7	500
43552at71240	Complete	ST4.03ch06	1845118	1846650	-	837.7	475
43603at71240	Complete	ST4.03ch01	1077072	1090132	-	928.4	492
43654at71240	Complete	ST4.03ch01	69332109	69340228	+	849.3	717
43702at71240	Complete	ST4.03ch09	30787249	30793144	-	717.7	419
43815at71240	Complete	ST4.03ch02	42433790	42440080	-	698.5	387
43911at71240	Complete	ST4.03ch01	65264641	65272210	-	963.3	451
44038at71240	Complete	ST4.03ch03	42819427	42825750	+	751.8	460
44150at71240	Complete	ST4.03ch03	52624753	52626786	-	917.9	535
44231at71240	Complete	ST4.03ch07	43006726	43030118	-	793.7	487
44232at71240	Fragmented	ST4.03ch04	38080593	38084768	+	280.4	173
44241at71240	Complete	ST4.03ch06	54808657	54814942	-	905.9	518
44361at71240	Complete	ST4.03ch04	63406009	63416166	-	1079.9	701
44395at71240	Complete	ST4.03ch01	74622319	74627983	+	902.1	451
44446at71240	Complete	ST4.03ch02	17204666	17210470	+	913.4	539
44596at71240	Complete	ST4.03ch12	4641027	4644747	-	685.3	494
44616at71240	Complete	ST4.03ch01	79864339	79877345	+	760.5	377
44670at71240	Complete	ST4.03ch08	9224259	9231118	+	897.7	443
44841at71240	Complete	ST4.03ch07	43409421	43410929	+	698.2	428
44897at71240	Complete	ST4.03ch12	6404735	6409313	+	708.1	598
44990at71240	Complete	ST4.03ch02	39160692	39167285	+	575.1	440
45115at71240	Complete	ST4.03ch03	54580771	54584730	+	892.0	414
45155at71240	Complete	ST4.03ch07	55268419	55271773	-	679.6	400
45170at71240	Complete	ST4.03ch09	45923713	45934128	+	812.9	450
45216at71240	Complete	ST4.03ch04	48915535	48930535	+	844.3	491
45586at71240	Complete	ST4.03ch12	9806768	9814535	-	812.9	447
45587at71240	Complete	ST4.03ch01	83914774	83916381	-	672.1	405
45696at71240	Complete	ST4.03ch04	64996800	65000773	-	874.7	428
45747at71240	Complete	ST4.03ch08	9306449	9321339	+	828.5	468
45877at71240	Complete	ST4.03ch06	1912761	1917904	+	1146.0	602
45913at71240	Complete	ST4.03ch06	43358058	43365764	+	711.6	412
45959at71240	Duplicated	ST4.03ch04	4917474	4926858	-	620.4	397
45959at71240	Duplicated	ST4.03ch11	18318466	18346927	+	565.9	397
46047at71240	Complete	ST4.03ch05	44719487	44727051	-	750.3	429
46096at71240	Complete	ST4.03ch03	59560360	59563389	+	714.0	456
46188at71240	Complete	ST4.03ch10	54816015	54824365	-	763.4	444
46263at71240	Complete	ST4.03ch01	83760144	83763587	-	589.7	691
46384at71240	Complete	ST4.03ch12	363891	367116	-	799.2	398
46397at71240	Complete	ST4.03ch11	5988338	5989807	-	724.3	372
46558at71240	Complete	ST4.03ch01	78258099	78264599	-	718.6	475
46667at71240	Complete	ST4.03ch06	32090129	32094981	-	763.9	465
46693at71240	Complete	ST4.03ch09	43017113	43021092	-	838.8	483
46711at71240	Complete	ST4.03ch01	88488150	88530618	+	836.9	540
