# BUSCO version is: 5.4.3 
# The lineage dataset is:  (Creation date: 2020-09-10, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
23684at71240	Complete	chr03	49582236	49606713	+	986.2	543
24184at71240	Complete	chr11	36999805	37001871	+	967.1	565
24187at71240	Complete	chr12	3056815	3058776	+	1085.0	563
24266at71240	Complete	chr01	87222186	87235549	-	1200.7	707
24315at71240	Complete	chr09	62917588	62919801	+	1067.0	633
24544at71240	Complete	chr03	56877879	56879918	+	969.5	550
24608at71240	Complete	chr11	41502337	41509788	+	1077.4	534
24749at71240	Complete	chr01	77625849	77635773	-	1160.3	579
24817at71240	Complete	chr01	79103892	79105849	-	833.7	493
24846at71240	Complete	chr02	36340306	36351761	+	842.6	633
24914at71240	Complete	chr10	2567196	2573738	-	1358.0	713
24918at71240	Complete	chr05	46496662	46498830	-	912.4	610
24945at71240	Complete	chr04	68457259	68465529	-	988.1	650
25012at71240	Complete	chr07	50877671	50897564	-	1132.1	574
25041at71240	Complete	chr02	45330940	45336655	-	344.3	364
25047at71240	Complete	chr10	263675	266164	+	670.2	487
25197at71240	Complete	chr11	31937667	31983874	-	1095.1	565
25215at71240	Complete	chr01	54727669	54729795	+	944.6	559
25476at71240	Complete	chr01	6185038	6202455	-	954.6	582
25588at71240	Complete	chr04	5723786	5725912	-	1131.1	605
25631at71240	Complete	chr03	55846168	55848285	+	820.7	552
25772at71240	Complete	chr07	3708132	3754276	+	933.5	620
25868at71240	Complete	chr05	747706	758011	+	883.9	539
25993at71240	Complete	chr03	41016929	41036801	-	1030.6	588
26001at71240	Complete	chr11	6634697	6636562	+	933.3	525
26135at71240	Complete	chr12	59074541	59086085	-	683.9	550
26170at71240	Complete	chr12	1395120	1408807	+	1069.1	540
26183at71240	Complete	chr03	57840605	57845916	-	553.5	404
26184at71240	Complete	chr11	39656382	39673089	-	861.3	564
26209at71240	Complete	chr04	59288508	59290652	+	928.4	580
26288at71240	Complete	chr03	3663477	3673925	-	736.8	449
26380at71240	Complete	chr12	50390303	50395356	+	1137.5	532
26535at71240	Complete	chr03	25630787	25649545	+	1066.6	561
26542at71240	Complete	chr01	65716027	65731059	+	1343.8	613
26568at71240	Complete	chr01	73010548	73017473	-	916.6	513
26669at71240	Complete	chr03	54322963	54340354	-	770.8	534
26847at71240	Complete	chr08	47856822	47869122	-	939.3	468
26851at71240	Complete	chr12	54424372	54429194	+	833.0	497
26884at71240	Complete	chr10	57141327	57146269	+	949.5	471
26905at71240	Complete	chr08	41766284	41770307	+	1047.0	567
27076at71240	Complete	chr03	28958447	28981532	+	999.4	553
27101at71240	Complete	chr11	41444187	41450523	-	754.2	520
27136at71240	Complete	chr08	43741788	43751494	+	815.7	460
27229at71240	Complete	chr11	42255868	42260856	-	1068.2	574
27257at71240	Complete	chr04	59249536	59252997	-	1056.9	591
27432at71240	Complete	chr05	13271260	13300449	+	887.5	573
27496at71240	Complete	chr09	51853811	51856770	-	1011.2	555
27498at71240	Complete	chr01	79059203	79078699	+	775.6	458
27505at71240	Complete	chr07	24406152	24411774	-	703.5	560
27513at71240	Complete	chr03	2794856	2804563	-	697.0	452
27600at71240	Complete	chr01	71068399	71072599	+	939.2	500
27601at71240	Complete	chr05	6850860	6852863	+	1022.1	556
27626at71240	Complete	chr07	27589401	27591819	+	1060.7	576
27693at71240	Complete	chr06	54255384	54265011	-	757.5	595
27829at71240	Complete	chr01	82653255	82675762	+	1047.4	515
27941at71240	Complete	chr12	6935049	6941142	-	839.1	501
27998at71240	Complete	chr09	3274848	3286319	+	1041.3	662
28016at71240	Complete	chr03	3632352	3634637	+	1083.2	626
28072at71240	Complete	chr01	55869296	55874447	-	928.1	515
28090at71240	Complete	chr01	53955071	53963422	+	762.8	498
28221at71240	Complete	chr11	1467387	1477097	+	726.0	527
28262at71240	Complete	chr11	42693961	42714666	+	998.9	583
28331at71240	Complete	chr04	7237372	7239114	+	821.9	497
28455at71240	Complete	chr02	41582405	41592144	+	889.6	529
28528at71240	Complete	chr04	1104656	1106500	+	818.9	527
28536at71240	Complete	chr05	54440051	54447063	+	976.9	519
28562at71240	Complete	chr08	31573990	31575744	+	910.5	506
28591at71240	Complete	chr04	53339598	53342168	+	574.8	987
28620at71240	Complete	chr02	8324379	8355807	+	1134.7	588
28669at71240	Complete	chr02	38843899	38852218	+	896.6	526
28700at71240	Complete	chr08	47885907	47939190	-	1012.0	565
28791at71240	Complete	chr06	52736342	52744324	+	921.1	533
28803at71240	Complete	chr02	39158075	39163983	+	829.9	531
28839at71240	Duplicated	chr04	7268199	7277196	+	863.2	601
28839at71240	Duplicated	chr10	50884753	50894686	+	795.8	586
28869at71240	Complete	chr02	39771057	39774962	-	1208.0	696
28890at71240	Duplicated	chr11	27714467	27744778	+	868.6	525
28890at71240	Duplicated	chr11	28042316	28074600	-	758.0	492
28907at71240	Complete	chr01	65352304	65364547	-	940.8	566
28945at71240	Complete	chr04	52145519	52151703	+	1003.2	495
29180at71240	Complete	chr01	65849896	65852690	-	1121.9	649
29323at71240	Complete	chr01	78679230	78684584	+	936.6	497
29518at71240	Complete	chr02	45458682	45464991	+	977.6	509
29529at71240	Complete	chr05	53551053	53558706	-	882.0	443
29538at71240	Complete	chr01	64383383	64392265	+	1202.4	648
29573at71240	Complete	chr08	57281757	57285192	+	1300.1	664
29596at71240	Complete	chr04	42332143	42382632	+	1020.6	656
29664at71240	Missing
29687at71240	Complete	chr11	2544291	2552409	-	1093.9	754
29755at71240	Complete	chr03	59116393	59127349	-	881.0	541
29774at71240	Complete	chr02	45738920	45740959	-	1087.1	573
29840at71240	Complete	chr04	11064837	11078192	+	1043.4	557
29842at71240	Complete	chr02	30003434	30010861	+	919.0	480
29956at71240	Complete	chr08	53602878	53604917	-	1003.0	545
30030at71240	Complete	chr09	54180141	54195210	-	964.0	628
30085at71240	Complete	chr12	59488428	59501147	+	993.4	500
30335at71240	Complete	chr04	48077323	48087736	-	977.0	504
30376at71240	Complete	chr03	60197742	60204376	+	974.5	605
30614at71240	Complete	chr03	47972440	47976155	+	614.8	641
30785at71240	Complete	chr05	17678308	17693511	-	816.1	597
30832at71240	Complete	chr04	62066029	62088139	-	1076.7	605
30962at71240	Complete	chr07	46995654	47002513	+	836.7	465
31036at71240	Complete	chr04	56656400	56658436	-	820.4	507
31054at71240	Complete	chr04	36683392	36725342	-	889.6	472
31131at71240	Duplicated	chr04	52625381	52630276	+	912.0	458
31131at71240	Duplicated	chr04	52778547	52783623	-	813.1	423
31148at71240	Complete	chr02	26740680	26749151	-	1015.5	631
31173at71240	Complete	chr09	63428545	63437349	-	1051.1	607
31426at71240	Duplicated	chr07	50968129	50970387	+	938.3	611
31426at71240	Duplicated	chr07	51015275	51017479	+	937.2	611
31489at71240	Complete	chr02	45604100	45609529	+	886.2	558
31507at71240	Complete	chr09	1570523	1578951	+	1140.7	646
31519at71240	Complete	chr03	46138720	46153024	-	1040.3	656
31618at71240	Complete	chr12	10377710	10379906	+	1064.7	556
31660at71240	Duplicated	chr02	43623645	43625834	-	1038.9	628
31660at71240	Duplicated	chr04	47539877	47542039	-	1041.0	629
31691at71240	Complete	chr03	60258868	60266758	+	1045.1	490
31772at71240	Complete	chr03	60602513	60609376	-	755.5	464
31816at71240	Complete	chr11	33799696	33812943	-	724.7	409
31885at71240	Complete	chr04	66617194	66621838	-	834.7	1044
31945at71240	Complete	chr11	26388153	26390606	+	1030.9	518
31971at71240	Complete	chr01	50158187	50170780	+	974.1	503
32201at71240	Complete	chr09	5010372	5034516	-	1107.2	617
32276at71240	Complete	chr01	85674042	85675895	-	894.4	529
32378at71240	Complete	chr03	52419827	52425156	+	845.4	441
32385at71240	Complete	chr07	1613951	1624904	-	953.7	465
32453at71240	Complete	chr12	38931129	38937747	-	983.5	477
32480at71240	Complete	chr04	23101446	23112327	+	926.3	471
32508at71240	Complete	chr09	2423263	2425200	-	950.2	557
32626at71240	Complete	chr03	10574739	10589837	-	963.6	564
32704at71240	Complete	chr10	49098334	49113365	-	856.6	497
32766at71240	Complete	chr09	6172965	6175178	-	1066.2	568
32788at71240	Complete	chr03	47118457	47143266	-	921.3	474
32790at71240	Complete	chr11	41291010	41294918	+	1021.5	588
32894at71240	Complete	chr01	75266526	75271736	+	753.2	454
32909at71240	Complete	chr07	55905643	55927750	-	698.3	420
33054at71240	Complete	chr07	3387396	3393412	+	1085.1	635
33123at71240	Complete	chr03	50961947	50964679	-	845.8	535
33163at71240	Complete	chr02	19863126	19873304	+	859.3	446
33187at71240	Complete	chr04	282680	292344	+	935.2	491
33245at71240	Complete	chr02	45114168	45116387	+	1136.1	577
33438at71240	Complete	chr04	12656282	12662469	-	767.3	550
33442at71240	Complete	chr03	32002051	32012735	+	1112.8	701
33484at71240	Complete	chr07	57329858	57331588	-	863.2	469
33490at71240	Complete	chr04	7241383	7243131	-	926.1	485
33509at71240	Complete	chr06	40433706	40469979	-	979.4	470
33536at71240	Complete	chr06	44061146	44070973	+	935.1	576
33602at71240	Complete	chr04	67869312	67875404	+	1133.9	645
33686at71240	Complete	chr10	824150	832944	-	839.1	722
33716at71240	Complete	chr06	49527687	49531815	+	1090.4	686
33736at71240	Complete	chr06	45928347	45940229	-	887.2	471
33746at71240	Complete	chr02	30248627	30251846	+	822.7	465
33923at71240	Complete	chr07	41215499	41232832	-	801.8	552
34022at71240	Complete	chr09	1946665	1948962	-	1162.6	630
34031at71240	Complete	chr12	30740903	30762604	+	1132.9	536
34436at71240	Complete	chr02	44021084	44023087	-	1167.4	564
34491at71240	Complete	chr01	27644852	27660298	-	949.3	484
34555at71240	Complete	chr09	67157947	67172662	-	887.4	536
34577at71240	Complete	chr07	41432274	41434373	+	1133.4	577
34656at71240	Complete	chr01	75614595	75622079	+	392.6	623
34722at71240	Complete	chr11	15283408	15291768	+	873.4	460
34798at71240	Complete	chr01	76070788	76084973	+	897.9	588
34806at71240	Complete	chr03	52275566	52277548	+	941.9	510
34906at71240	Complete	chr07	56555679	56560308	-	885.4	544
34942at71240	Complete	chr01	71195343	71204120	+	931.5	474
35188at71240	Complete	chr02	45759825	45775995	-	678.8	466
35234at71240	Complete	chr05	687190	692761	-	727.9	493
35316at71240	Complete	chr12	51763202	51769149	+	755.7	433
35448at71240	Complete	chr08	56696747	56698390	+	810.8	458
35480at71240	Complete	chr05	693412	698681	+	894.2	464
35493at71240	Complete	chr12	53243335	53249593	-	686.8	425
35585at71240	Complete	chr09	62271508	62284677	+	905.4	503
35592at71240	Complete	chr01	75291658	75312734	-	975.2	487
35634at71240	Complete	chr01	87010472	87021972	+	1022.5	526
35653at71240	Complete	chr06	47511991	47522034	+	878.1	449
35678at71240	Complete	chr04	59297547	59299268	+	848.7	506
35686at71240	Complete	chr08	51271516	51273330	-	882.1	510
35811at71240	Complete	chr04	68352386	68360650	+	897.6	681
35964at71240	Complete	chr01	62881676	62883772	-	992.1	576
36003at71240	Complete	chr01	83490201	83499058	+	741.1	450
36040at71240	Complete	chr01	71637318	71641576	-	859.1	469
36159at71240	Complete	chr01	44660579	44674885	-	1011.5	553
36163at71240	Complete	chr03	47486596	47493230	+	997.3	535
36183at71240	Complete	chr07	13089628	13095711	+	924.9	584
36224at71240	Complete	chr12	55815892	55822317	-	841.2	489
36428at71240	Complete	chr03	49907027	49909027	+	868.6	513
36480at71240	Complete	chr02	32743507	32745243	-	993.8	478
36487at71240	Complete	chr01	72337526	72343159	-	739.0	466
36501at71240	Complete	chr01	74589749	74593161	-	838.4	518
36503at71240	Complete	chr05	32119487	32122475	+	1023.1	533
36562at71240	Complete	chr02	41549849	41553186	+	788.6	478
36717at71240	Complete	chr06	53783177	53787697	-	563.1	525
37113at71240	Complete	chr03	51024183	51029281	+	776.1	479
37139at71240	Complete	chr10	50999166	51010590	+	880.8	508
37204at71240	Complete	chr01	83261749	83267428	-	812.9	445
37236at71240	Complete	chr01	79226489	79233373	-	792.9	439
37280at71240	Complete	chr09	63513523	63519179	+	890.0	446
37323at71240	Complete	chr10	60018337	60020241	-	945.7	537
37342at71240	Complete	chr12	58601138	58603315	-	992.6	581
37422at71240	Complete	chr12	4674266	4680155	+	718.1	574
37501at71240	Complete	chr04	52796687	52799305	+	771.8	403
37504at71240	Complete	chr02	35553409	35555559	-	987.4	548
37513at71240	Complete	chr04	59338275	59351924	-	985.9	575
37559at71240	Complete	chr08	47547050	47551504	-	830.6	437
37603at71240	Complete	chr07	4321768	4332816	-	308.0	351
37660at71240	Complete	chr01	79392256	79398134	+	709.7	453
37833at71240	Complete	chr08	47191216	47207427	+	748.2	481
37835at71240	Complete	chr01	86223104	86226454	-	827.5	474
37941at71240	Complete	chr11	44633866	44649715	-	1031.2	546
38211at71240	Complete	chr10	3818108	3819898	-	886.1	518
38307at71240	Complete	chr01	88395254	88418433	+	949.2	472
38310at71240	Complete	chr01	84766601	84770844	-	941.1	468
38328at71240	Complete	chr12	10043899	10061433	+	775.8	448
38332at71240	Complete	chr02	30134385	30139336	+	784.1	438
38418at71240	Complete	chr02	26356869	26360099	-	802.2	437
38443at71240	Complete	chr11	2643766	2663980	+	483.7	307
38450at71240	Complete	chr03	50253032	50255562	+	1096.8	574
38480at71240	Complete	chr11	40819207	40825859	-	908.0	430
38512at71240	Complete	chr12	57672564	57681481	-	892.9	494
38589at71240	Complete	chr09	20391056	20394415	+	885.9	444
38600at71240	Complete	chr04	45827177	45828940	+	910.5	513
38678at71240	Complete	chr01	78570878	78578839	+	764.8	469
38895at71240	Complete	chr01	83899052	83919064	+	548.2	540
38938at71240	Complete	chr07	1753256	1757355	-	750.7	451
38955at71240	Complete	chr06	51102503	51107206	-	703.4	446
39004at71240	Complete	chr03	49226031	49230545	-	831.8	450
39222at71240	Complete	chr06	52775556	52777658	-	855.5	443
39432at71240	Complete	chr07	56023065	56029239	+	760.1	438
39483at71240	Complete	chr10	3723689	3725821	+	973.3	528
39529at71240	Complete	chr02	39364717	39367917	-	983.1	497
39544at71240	Complete	chr03	47764504	47766390	+	853.9	516
39559at71240	Complete	chr02	26489875	26492013	+	1031.7	583
39591at71240	Complete	chr01	13856109	13860637	-	865.9	438
39655at71240	Complete	chr09	42405725	42410210	-	789.8	487
39685at71240	Complete	chr07	55724368	55728794	-	1143.9	614
39696at71240	Complete	chr01	71983598	71991502	-	857.5	620
39836at71240	Complete	chr03	35960270	35966180	+	903.6	443
39868at71240	Complete	chr03	9943793	9955120	-	974.9	501
39942at71240	Complete	chr05	36578631	36587491	+	841.7	448
40124at71240	Complete	chr03	34069246	34070829	-	720.4	435
40373at71240	Complete	chr09	51501802	51503667	+	900.2	513
40388at71240	Complete	chr03	50256925	50263147	+	705.9	490
40417at71240	Complete	chr11	41306362	41315551	-	1013.3	591
40609at71240	Complete	chr07	54946259	54949986	-	828.6	448
40627at71240	Complete	chr06	51992788	51999446	+	785.9	444
40648at71240	Complete	chr05	20203573	20212606	-	1047.5	515
40667at71240	Complete	chr06	51110368	51123241	+	972.5	543
40675at71240	Complete	chr01	83980122	83985571	+	979.1	503
40769at71240	Complete	chr11	33452411	33461010	-	980.5	528
40858at71240	Complete	chr11	34927478	34975173	+	767.3	448
40868at71240	Complete	chr03	50978982	50987516	+	910.4	449
40951at71240	Complete	chr01	65026778	65031904	-	823.5	430
40995at71240	Complete	chr04	5736614	5740699	+	958.9	483
41138at71240	Complete	chr02	32192079	32194048	+	718.5	437
41252at71240	Complete	chr05	879942	888948	+	1182.3	804
41267at71240	Complete	chr10	4913126	4915402	+	772.9	394
41305at71240	Complete	chr06	40582335	40586777	+	674.8	411
41392at71240	Complete	chr12	2609316	2616201	-	728.3	372
41427at71240	Complete	chr01	87982382	87987977	-	956.9	551
41443at71240	Complete	chr02	42064288	42068744	-	467.0	450
41496at71240	Complete	chr04	56227311	56246899	+	1004.8	503
41521at71240	Complete	chr12	48015848	48017755	+	324.0	441
41590at71240	Complete	chr06	50687540	50689639	-	798.1	465
41605at71240	Complete	chr09	60660688	60662400	-	696.9	448
41635at71240	Complete	chr01	1625470	1630660	+	594.4	758
41693at71240	Complete	chr02	43221574	43223868	-	837.4	447
41780at71240	Complete	chr12	1029800	1032223	+	1118.9	697
41797at71240	Complete	chr11	9841209	9842684	-	831.6	409
41803at71240	Complete	chr09	37655717	37674481	-	614.5	415
41819at71240	Complete	chr01	42168998	42195487	+	769.5	450
41944at71240	Missing
41950at71240	Complete	chr10	59067133	59074587	+	1003.1	494
41984at71240	Complete	chr09	56337636	56345901	+	1014.4	514
42036at71240	Complete	chr08	46432173	46440057	+	835.0	413
42306at71240	Complete	chr02	43246479	43248518	+	933.7	565
42397at71240	Complete	chr07	2485255	2495206	-	996.0	502
42402at71240	Complete	chr07	41839596	41845775	-	837.2	469
42494at71240	Complete	chr01	78340944	78352205	-	1713.3	1321
42509at71240	Complete	chr01	62614276	62635093	-	998.5	551
42836at71240	Complete	chr12	32942347	32948169	+	878.9	460
42883at71240	Complete	chr09	63015011	63019551	+	889.4	586
43003at71240	Complete	chr02	31826428	31833463	+	749.9	532
43005at71240	Complete	chr03	49951051	49960317	+	1107.3	596
43158at71240	Complete	chr05	15275078	15281464	+	906.5	479
43180at71240	Complete	chr12	10857639	10872987	+	791.5	458
43276at71240	Complete	chr04	12493855	12500181	-	557.6	383
43303at71240	Complete	chr03	25996399	25998186	-	960.1	509
43387at71240	Complete	chr01	73500552	73502366	+	851.9	514
43419at71240	Complete	chr05	10791073	10796224	-	878.5	588
43435at71240	Complete	chr08	40903664	40909138	+	757.3	418
43504at71240	Complete	chr11	1550962	1552794	-	851.6	500
43552at71240	Complete	chr06	2385633	2387165	-	837.7	475
43603at71240	Complete	chr01	1181730	1194790	-	928.4	492
43654at71240	Complete	chr01	70540716	70548835	+	849.3	717
43702at71240	Complete	chr09	49276559	49282454	+	717.7	419
43815at71240	Complete	chr02	40137464	40143754	-	698.5	387
43911at71240	Complete	chr01	66747240	66754809	-	963.3	451
44038at71240	Complete	chr03	41828530	41834853	+	751.8	460
44150at71240	Complete	chr03	51366026	51368059	-	917.9	535
44231at71240	Complete	chr07	44586493	44609663	-	793.7	487
44232at71240	Fragmented	chr04	26871655	26875830	+	280.4	173
44241at71240	Complete	chr06	54775044	54781329	-	905.9	518
44361at71240	Complete	chr04	60986860	60997016	-	1079.9	701
44395at71240	Complete	chr01	75551028	75556692	+	902.1	451
44446at71240	Complete	chr02	16430299	16436103	+	913.4	539
44596at71240	Complete	chr12	54888424	54891784	+	685.3	494
44616at71240	Complete	chr01	80460722	80473728	+	760.5	377
44670at71240	Complete	chr08	9826575	9833434	+	897.7	443
44841at71240	Complete	chr07	44978754	44980262	+	698.2	428
44897at71240	Complete	chr12	53332324	53336902	-	708.1	598
44990at71240	Complete	chr02	37037764	37044356	+	575.1	440
45115at71240	Complete	chr03	53164588	53168547	+	892.0	414
45155at71240	Complete	chr07	56175531	56178885	-	679.6	400
45170at71240	Complete	chr09	52519741	52530155	+	812.9	450
45216at71240	Complete	chr04	47255666	47270666	+	844.3	491
45586at71240	Complete	chr12	50099739	50107506	+	812.9	447
45587at71240	Complete	chr01	84299478	84301085	-	672.1	405
45696at71240	Complete	chr04	62390845	62394818	-	874.7	428
45747at71240	Complete	chr08	9918612	9933635	+	828.5	468
45877at71240	Complete	chr06	2443080	2448246	+	1146.0	602
45913at71240	Complete	chr06	43778157	43785863	+	711.6	412
45959at71240	Duplicated	chr04	6074899	6084283	-	620.4	397
45959at71240	Duplicated	chr11	27483719	27511993	-	565.9	397
46047at71240	Complete	chr05	48174965	48182074	-	750.3	429
46096at71240	Complete	chr03	58016826	58019855	+	714.0	456
46188at71240	Complete	chr10	55688056	55696406	-	763.4	444
46263at71240	Complete	chr01	84147952	84151395	-	589.7	691
46384at71240	Complete	chr12	59284618	59287843	+	799.2	398
46397at71240	Complete	chr11	6998491	6999960	-	724.3	372
46558at71240	Complete	chr01	78937032	78943531	-	718.6	475
46667at71240	Complete	chr06	32822231	32827083	-	763.9	465
46693at71240	Complete	chr09	49832400	49836379	-	838.8	483
46711at71240	Complete	chr01	88419301	88461511	+	836.9	540
46870at71240	Complete	chr02	25894355	25901407	+	824.7	450
46876at71240	Complete	chr11	7769085	7783852	+	733.4	385
46995at71240	Complete	chr05	3560833	3570524	-	733.3	448
47032at71240	Complete	chr02	42877699	42882225	+	807.2	413
47105at71240	Complete	chr01	80296207	80303099	+	776.0	511
47260at71240	Complete	chr06	55002995	55008344	-	695.9	393
47298at71240	Complete	chr09	2426860	2434527	+	837.9	457
47314at71240	Complete	chr01	6155179	6169784	+	892.7	495
47403at71240	Complete	chr10	44434937	44438689	-	932.8	443
47424at71240	Fragmented	chr05	7426296	7435703	+	371.3	272
47485at71240	Complete	chr11	44166247	44167773	+	845.1	448
47646at71240	Complete	chr09	65816748	65818577	+	972.8	541
47962at71240	Complete	chr02	37159274	37161598	-	1002.4	625
47967at71240	Complete	chr02	42757957	42764271	+	795.2	495
47983at71240	Complete	chr06	56722208	56737030	+	729.4	425
47990at71240	Complete	chr10	57153970	57156533	-	831.5	416
48021at71240	Complete	chr08	4790733	4793483	-	542.6	384
48049at71240	Complete	chr07	53530941	53535196	+	703.6	384
48059at71240	Complete	chr09	1066696	1068096	-	790.4	430
48076at71240	Complete	chr01	87832287	87835557	-	801.8	405
48163at71240	Complete	chr01	78353061	78359057	-	791.3	565
48277at71240	Complete	chr09	4349898	4351595	-	969.4	482
48316at71240	Complete	chr02	45746437	45759065	-	867.9	398
48330at71240	Complete	chr11	5896086	5908558	-	708.6	410
48367at71240	Complete	chr06	4663365	4664954	+	812.1	462
48431at71240	Complete	chr02	35443304	35448208	-	956.3	598
48459at71240	Complete	chr04	46576531	46579428	+	738.0	361
48585at71240	Complete	chr12	48863284	48878175	+	430.9	310
48591at71240	Complete	chr07	50513008	50519664	-	622.0	422
48628at71240	Complete	chr05	1602253	1606795	+	1005.3	489
48817at71240	Complete	chr12	54867355	54874843	+	892.8	443
48937at71240	Complete	chr02	43617097	43618713	+	769.4	448
48980at71240	Complete	chr02	23689838	23691796	+	931.5	559
49152at71240	Complete	chr02	35591384	35603356	-	727.6	378
49259at71240	Complete	chr07	32740517	32777453	+	721.5	449
49327at71240	Complete	chr09	54090087	54099755	-	807.8	421
49475at71240	Complete	chr07	2312008	2360487	-	839.6	408
49480at71240	Complete	chr04	51220952	51223540	-	819.6	395
49526at71240	Complete	chr10	1256691	1266356	+	782.3	478
49562at71240	Duplicated	chr04	68753168	68759022	+	627.8	455
49562at71240	Duplicated	chr05	37694598	37712257	+	559.0	388
49613at71240	Complete	chr03	49932537	49934641	+	697.8	365
49724at71240	Fragmented	chr03	37781807	37809593	-	563.9	267
49731at71240	Complete	chr08	14039680	14056025	-	771.5	388
49772at71240	Complete	chr09	33789822	33801413	+	556.5	369
49837at71240	Complete	chr01	78739284	78740735	+	743.8	436
49890at71240	Complete	chr03	5489320	5498373	+	777.0	408
49990at71240	Duplicated	chr02	36261712	36266628	+	836.2	433
49990at71240	Duplicated	chr07	54290500	54294827	+	794.0	434
50002at71240	Complete	chr10	38598726	38600285	+	713.8	411
50041at71240	Complete	chr02	43404156	43405961	-	942.8	536
50114at71240	Complete	chr03	250041	259656	-	660.7	356
50117at71240	Complete	chr03	55029769	55031418	+	778.6	429
50134at71240	Complete	chr04	67530744	67535606	-	741.9	451
50272at71240	Complete	chr01	60478586	60493538	-	822.8	492
50334at71240	Complete	chr04	68835038	68838127	+	753.9	420
50420at71240	Complete	chr08	8470601	8499118	-	899.8	494
50477at71240	Complete	chr07	37726601	37730112	+	939.4	593
50524at71240	Complete	chr04	62163607	62177442	+	757.1	425
50574at71240	Complete	chr11	39775117	39796961	+	876.8	457
50691at71240	Complete	chr05	7453095	7463976	-	716.7	412
50744at71240	Complete	chr09	66511127	66512542	+	733.3	382
50768at71240	Complete	chr01	1614333	1621178	+	636.1	393
50811at71240	Complete	chr10	44273310	44279614	-	630.5	610
51117at71240	Complete	chr08	30425083	30429103	+	711.6	367
51218at71240	Complete	chr03	56898761	56904667	+	565.2	446
51229at71240	Complete	chr03	47045347	47061080	+	769.9	457
51354at71240	Complete	chr03	49219152	49222538	+	791.3	398
51377at71240	Complete	chr10	2659534	2668125	-	785.4	452
51378at71240	Complete	chr04	68299239	68307122	-	642.0	427
51434at71240	Complete	chr01	72386231	72392933	-	744.7	463
51868at71240	Complete	chr08	57218815	57233694	-	552.4	420
51956at71240	Complete	chr05	44446302	44462409	+	775.4	460
52297at71240	Complete	chr03	285920	291556	-	723.8	416
52312at71240	Complete	chr12	55407866	55411975	-	724.4	429
52450at71240	Complete	chr07	46183676	46188797	+	837.2	482
52538at71240	Complete	chr08	26605225	26608802	-	763.1	399
52553at71240	Complete	chr03	24070792	24075407	-	785.2	394
52681at71240	Duplicated	chr07	1271182	1279771	-	726.0	419
52681at71240	Duplicated	chr07	5688896	5695968	-	685.0	381
52721at71240	Complete	chr08	17506140	17531341	-	490.6	446
52731at71240	Complete	chr01	72001676	72008365	-	681.0	459
52880at71240	Complete	chr08	51307433	51315850	+	326.6	361
52900at71240	Complete	chr06	22137626	22173204	+	448.2	342
52915at71240	Complete	chr03	51245041	51249276	+	635.1	357
53046at71240	Complete	chr12	3359875	3361814	-	915.1	420
53084at71240	Complete	chr01	76993244	76995067	-	845.7	485
53096at71240	Complete	chr04	65537470	65539188	-	841.9	435
53268at71240	Complete	chr11	42525174	42530290	-	819.1	509
53287at71240	Complete	chr12	2239008	2256338	+	677.5	370
53356at71240	Complete	chr11	9602478	9604289	+	1017.4	564
53482at71240	Complete	chr01	81184613	81191045	-	835.0	448
53606at71240	Complete	chr07	3306273	3315062	-	821.0	407
53856at71240	Complete	chr03	52320252	52321709	+	711.6	381
54140at71240	Complete	chr01	79807831	79815065	+	765.4	417
54143at71240	Complete	chr07	10046217	10049116	+	753.5	400
54245at71240	Complete	chr05	11299296	11337871	-	558.6	342
54381at71240	Complete	chr03	57701315	57705242	-	1103.5	560
54443at71240	Complete	chr10	57323612	57332261	+	851.8	413
54565at71240	Complete	chr02	25902231	25907730	-	747.2	397
54611at71240	Complete	chr05	18301957	18303333	+	747.3	435
54788at71240	Complete	chr05	2799283	2800905	-	859.6	550
54857at71240	Complete	chr08	40841763	40847042	+	690.5	484
54860at71240	Complete	chr03	38240871	38246823	-	774.6	453
55050at71240	Complete	chr08	8766604	8776180	+	515.5	381
55103at71240	Complete	chr05	4658078	4659685	-	783.6	467
55127at71240	Complete	chr02	43286005	43287594	-	685.1	387
55132at71240	Complete	chr07	43822171	43828533	+	782.3	403
55264at71240	Complete	chr09	55124637	55137152	-	644.0	385
55281at71240	Complete	chr03	59071247	59077275	-	877.0	449
55456at71240	Complete	chr11	10115271	10121165	+	724.6	374
55525at71240	Complete	chr08	58826225	58831620	+	745.9	424
55601at71240	Complete	chr08	30025389	30030394	-	792.7	376
55631at71240	Complete	chr03	55853521	55855474	-	753.9	403
55641at71240	Complete	chr06	38676113	38681361	+	720.8	425
55661at71240	Complete	chr11	1559473	1569963	-	481.4	336
55753at71240	Complete	chr01	75827869	75834686	+	744.3	398
55845at71240	Complete	chr05	10585607	10593300	-	822.7	468
55853at71240	Complete	chr07	52703924	52710380	-	676.0	428
55937at71240	Complete	chr08	1760191	1765004	+	664.5	370
55986at71240	Complete	chr04	4400517	4403869	+	747.8	497
56080at71240	Complete	chr01	73813965	73819716	+	760.9	411
56130at71240	Complete	chr02	40430618	40435676	-	985.0	496
56188at71240	Complete	chr11	46663881	46666005	+	670.2	365
56191at71240	Duplicated	chr01	1217198	1221725	+	719.2	396
56191at71240	Duplicated	chr02	44714116	44719241	-	768.7	404
56191at71240	Duplicated	chr11	1135991	1140949	+	655.3	340
